dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.59 cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.79 cpitch.84 probability information.content entropy 
8 5 1 "5" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.05263158 4.2479277 4.2479277 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 4.2479277 4.2479277 
8 5 2 "5" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 12 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 3 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 24 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 4 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 36 0 1.0 0.035087716 4.8328905 3.5830898 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 5 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 48 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 6 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 60 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 7 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 72 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 5 8 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 84 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 9 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 10 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 108 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 11 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 120 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 5 12 "5" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 132 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 13 "5" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 144 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 14 "5" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 156 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 15 "5" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 168 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 16 "5" NA 0 0 1 0 NA 0 12 0 NA NA 75 96 4 500000 NA NA 12 180 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 17 "5" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 192 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 18 "5" NA 0 0 1 0 NA 0 12 0 NA NA 75 96 4 500000 NA NA 12 204 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 19 "5" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 216 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 20 "5" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 228 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 21 "5" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 240 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 22 "5" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 252 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 23 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 264 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 24 "5" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 276 0 1.0 0.03225806 4.9541965 3.6863577 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 4.9541965 3.6863577 
8 5 25 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 5 26 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 0 1.0 0.16535434 2.5963671 3.8019457 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.16535434 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 2.5963671 3.8019457 
8 5 27 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 312 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 28 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 0 1.0 0.22580637 2.1468418 3.686357 0.032258056 0.032258056 0.22580637 0.032258056 0.032258056 0.22580637 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.22580637 2.1468418 3.686357 
8 5 29 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 5 30 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 0 1.0 0.032258056 4.9541965 3.6863568 0.22580637 0.032258056 0.22580637 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 4.9541965 3.6863568 
8 5 31 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 0 1.0 0.032258056 4.9541965 3.686357 0.032258056 0.032258056 0.22580637 0.032258056 0.032258056 0.22580637 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 4.9541965 3.686357 
8 5 32 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 0 1.0 0.031496063 4.9886847 3.8019457 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.16535434 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 4.9886847 3.8019457 
8 6 1 "6" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.05263158 4.2479277 4.2479277 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 4.2479277 4.2479277 
8 6 2 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 12 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 3 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 4 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 36 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 5 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 48 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 6 "6" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 60 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 7 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 72 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 8 "6" NA 0 0 1 0 NA 0 12 0 NA NA 75 96 4 500000 NA NA 12 84 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 9 "6" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 96 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 10 "6" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 108 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 11 "6" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 120 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 12 "6" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 132 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 13 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 144 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 14 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 156 0 1.0 0.2258064 2.1468418 3.6863577 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 2.1468418 3.6863577 
8 6 15 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 168 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 6 16 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 180 1 1.0 0.02325581 5.426265 3.0922616 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.16279067 0.02325581 0.02325581 0.02325581 0.02325581 0.44186044 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 5.426265 3.0922616 
8 6 17 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 192 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 18 "6" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 204 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 19 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 216 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 20 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 228 0 1.0 0.032258056 4.9541965 3.686357 0.22580637 0.032258056 0.032258056 0.22580637 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 0.032258056 4.9541965 3.686357 
8 6 21 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 240 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 22 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 252 0 1.0 0.16535434 2.5963671 3.8019452 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 2.5963671 3.8019452 
8 6 23 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 264 1 1.0 0.16279066 2.61891 3.0922613 0.023255808 0.4418604 0.023255808 0.16279066 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.16279066 2.61891 3.0922613 
8 6 24 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 276 1 0.99999994 0.022471908 5.4757338 3.224543 0.022471908 0.022471908 0.4044944 0.022471908 0.022471908 0.022471908 0.022471908 0.11797752 0.022471908 0.022471908 0.022471908 0.022471908 0.11797752 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 5.4757338 3.224543 
8 6 25 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 6 26 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 0 1.0 0.2258064 2.1468418 3.6863577 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 2.1468418 3.6863577 
8 6 27 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 312 1 1.0 0.08860758 3.496426 2.0300298 0.012658224 0.012658224 0.012658224 0.69620246 0.012658224 0.012658224 0.012658224 0.08860758 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.012658224 0.08860758 3.496426 2.0300298 
8 6 28 "6" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 1 1.0 0.023255808 5.4262652 3.0922616 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.4418604 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.16279066 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 5.4262652 3.0922616 
8 6 29 "6" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 336 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 6 30 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 0 0.99999994 0.03225806 4.9541965 3.6863575 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 4.9541965 3.6863575 
8 6 31 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 0 1.0 0.13207549 2.9205654 3.8971648 0.031446543 0.031446543 0.13207549 0.031446543 0.031446543 0.13207549 0.031446543 0.13207549 0.031446543 0.031446543 0.031446543 0.031446543 0.13207549 0.031446543 0.031446543 0.031446543 0.031446543 0.031446543 0.031446543 0.13207549 2.9205654 3.8971648 
8 6 32 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 1 0.99999994 0.022471908 5.4757338 3.224543 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 0.4044944 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 0.11797752 0.022471908 0.022471908 0.11797752 0.022471908 0.022471908 0.022471908 0.022471908 0.022471908 5.4757338 3.224543 
