dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 probability information.content entropy 
9 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 252 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 264 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 276 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 288 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 312 0 1.0 0.21875001 2.192645 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 2.192645 4.0052414 
9 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 500000 NA NA 12 324 1 1.0 0.016853932 5.890771 3.3241353 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.15730338 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.4382023 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 0.016853932 5.890771 3.3241353 
9 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 336 0 1.0 0.023437498 5.4150376 4.0052414 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 5.4150376 4.0052414 
9 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 348 0 1.0 0.023437498 5.4150376 4.0052414 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 5.4150376 4.0052414 
9 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 360 0 1.0 0.023437498 5.4150376 4.0052414 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 5.4150376 4.0052414 
9 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 372 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 500000 NA NA 12 0 0 1.0 0.038461525 4.7004404 4.700439 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 4.7004404 4.700439 
9 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 12 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 24 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 36 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 48 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 60 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 72 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 84 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 9 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 96 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 10 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 108 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 11 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 120 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 12 "3" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 132 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 13 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 144 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 3 14 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 156 0 0.99999994 0.025641026 5.2854023 3.9186583 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186583 
9 3 15 "3" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 168 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 16 "3" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 180 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 17 "3" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 192 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 18 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 204 0 0.99999994 0.025641026 5.2854023 3.9186583 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186583 
9 3 19 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 216 0 0.99999994 0.025641026 5.2854023 3.9186583 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186583 
9 3 20 "3" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 228 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 21 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 240 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 22 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 252 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 23 "3" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 264 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 24 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 276 0 1.0 0.023437498 5.4150376 4.0052414 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.21874999 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 0.023437498 5.4150376 4.0052414 
9 3 25 "3" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 288 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 3 26 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 300 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 27 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 312 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 3 28 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 3 29 "3" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 336 0 1.0 0.025641026 5.2854023 3.9186585 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.35897437 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 0.025641026 5.2854023 3.9186585 
9 3 30 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 348 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 3 31 "3" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 360 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 3 32 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 0 1.0 0.0234375 5.4150376 4.0052414 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.21875001 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 0.0234375 5.4150376 4.0052414 
9 4 1 "4" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 500000 NA NA 12 0 0 1.0 0.038461525 4.7004404 4.700439 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 4.7004404 4.700439 
9 4 2 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 12 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 3 "4" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 24 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 4 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 36 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 5 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 48 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 6 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 60 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 7 "4" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 72 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 8 "4" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 84 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 9 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 96 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 10 "4" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 108 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
9 4 11 "4" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 120 0 1.0 0.038461532 4.70044 4.700439 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 0.038461532 4.70044 4.700439 
