dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpcint-cpitch-class cpitch.order.stm.cpcint-cpitch-class cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpcint-cpitch-class cpitch.weight.stm.cpcint-cpitch-class cpitch.probability cpitch.information.content cpitch.entropy cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.87 cpitch.88 cpitch.89 cpitch.90 cpitch.91 cpitch.93 probability information.content entropy 
8 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 48 3 0 0.7457258 0.25427422 1.0 1.0 0.08869642 3.49498 4.1162014 9.1651286e-4 0.042069033 3.7343442e-4 0.042529583 0.0036159914 0.08869642 0.06495354 7.468689e-4 0.0018330257 7.468689e-4 0.037454985 0.0067083286 9.1651286e-4 0.042069033 3.7343442e-4 0.042529583 0.0036159914 0.08869642 0.06495354 0.0020794102 0.06250656 7.760153e-4 0.11045952 0.0059159393 6.261814e-4 0.011785239 7.468689e-4 0.0052651986 7.468689e-4 9.25581e-4 0.06495354 0.0020794102 0.06250656 7.760153e-4 0.11045952 0.0059159393 6.261814e-4 0.011785239 0.0052651986 0.08869642 3.49498 4.1162014 
8 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 60 4 0 0.971598 0.028401952 1.0 1.0 0.09389823 3.4127584 3.2147877 0.0031015354 0.016802538 0.0035166345 0.28079697 0.008997974 0.030759305 9.925058e-4 0.0012254226 0.0027493404 9.442551e-4 0.0024753222 0.001460712 0.0031015354 0.016802538 0.0035166345 0.28079697 0.008997974 0.030759305 0.09389823 0.0038821152 0.023238838 9.840657e-4 0.0055164024 0.0010675795 9.0398855e-4 0.004394558 9.442551e-4 9.622461e-4 8.027851e-4 0.030759305 0.09389823 0.0038821152 0.023238838 9.840657e-4 0.0055164024 0.0010675795 9.0398855e-4 0.004394558 9.622461e-4 0.09389823 3.4127584 3.2147877 
8 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 72 5 0 0.8048861 0.195114 0.99999994 1.0 0.0440905 4.5033884 4.0696154 0.0015069175 0.029409798 4.3302012e-4 0.0440905 0.0051961145 0.10365736 0.04742891 8.6604024e-4 0.0027753613 8.6604024e-4 0.014768837 0.003056696 0.0015069175 0.029409798 4.3302012e-4 0.0440905 0.0051961145 0.10365736 0.04742891 0.0031010816 0.12980162 0.001209612 0.06759723 0.006786995 7.564895e-4 0.015566874 8.6604024e-4 0.0071645663 8.6604024e-4 0.0010916904 0.04742891 0.0031010816 0.12980162 0.001209612 0.06759723 0.006786995 7.564895e-4 0.015566874 0.0071645663 0.0440905 4.5033884 4.0696154 
8 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 84 4 0 0.9214643 0.07853568 1.0 1.0 0.06177722 4.0167813 3.7846515 0.01339788 0.17654526 0.0023073014 0.032881882 5.6331966e-4 9.6823194e-4 0.0055784513 8.6864864e-4 0.18645284 0.0010669482 0.010634506 0.017059542 0.01339788 0.17654526 0.0023073014 0.032881882 0.0024910986 0.06177722 0.01866145 0.005010044 0.028686104 2.8165983e-4 0.0047794334 0.00566785 0.0015692975 0.0011837881 5.6331966e-4 0.032881882 0.0024910986 0.06177722 0.01866145 0.005010044 0.028686104 2.8165983e-4 0.0047794334 0.00566785 0.0015692975 0.0011837881 0.032881882 0.06177722 4.0167813 3.7846515 
8 3 9 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 4 0 0.79450476 0.20549527 0.99999994 1.0 0.05796509 4.108672 3.8425064 0.0037228214 0.05796509 0.006516722 0.07189637 0.0054999013 0.036031257 9.408472e-4 0.0012408007 0.009164915 0.0010026231 0.021400455 0.0012408007 0.0037228214 0.05796509 0.006516722 0.07189637 0.0054999013 0.036031257 0.20234258 0.011709749 0.045691233 8.695159e-4 0.007196501 7.059094e-4 0.003465104 0.00917465 0.0010026231 7.6143985e-4 8.780027e-4 0.036031257 0.20234258 0.011709749 0.045691233 8.695159e-4 0.007196501 7.059094e-4 0.003465104 0.00917465 7.6143985e-4 0.05796509 4.108672 3.8425064 
8 3 10 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 108 4 0 0.58157843 0.4184216 0.99999994 1.0 0.11407293 3.1319716 4.5583487 0.03883167 0.03350542 0.0031786063 0.005784878 0.0031786063 0.020219874 0.02499187 0.0038656422 0.053084396 0.003534165 0.071120314 0.06846197 0.03883167 0.03350542 0.009876345 0.041996844 0.003860579 0.025306392 0.11407293 0.0015893034 0.023664862 0.0019328212 0.013373739 0.0061996533 0.002575412 0.03350542 0.009876345 0.041996844 0.003860579 0.025306392 0.11407293 0.0015893034 0.023664862 0.0019328212 0.013373739 0.0061996533 0.002575412 0.03350542 0.041996844 0.11407293 3.1319716 4.5583487 
8 3 11 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 120 4 1 0.6802931 0.3197069 1.0 1.0 0.072059736 3.7946627 3.9713478 8.6112105e-4 0.03692504 3.796238e-4 0.054827318 0.0030119661 0.15074287 0.064382516 7.592476e-4 0.0017222421 7.592476e-4 0.024280885 0.0041378313 8.6112105e-4 0.03692504 3.796238e-4 0.054827318 0.0030119661 0.15074287 0.064382516 0.0018182204 0.047418054 7.398386e-4 0.072059736 0.0047194036 6.083339e-4 0.0080204625 7.592476e-4 0.0042434465 7.592476e-4 9.2337554e-4 0.064382516 0.0018182204 0.047418054 7.398386e-4 0.072059736 0.0047194036 6.083339e-4 0.0080204625 0.0042434465 0.072059736 3.7946627 3.9713478 
8 3 12 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 132 3 1 0.8470009 0.1529991 1.0 1.0 0.20476085 2.2879882 3.6079948 2.125636e-4 0.016720546 2.4322071e-4 0.0026921313 1.4857372e-4 0.0010863433 0.05462168 7.525023e-4 0.092242666 0.0019207491 0.048540235 2.9714743e-4 2.125636e-4 0.016720546 2.4322071e-4 0.0026921313 1.4857372e-4 0.0010863433 0.05462168 7.525023e-4 0.092242666 0.0019207491 0.048540235 0.030260526 0.012037681 0.20476085 4.2512722e-4 0.006136944 4.2512722e-4 0.0011510856 0.003326088 2.9714743e-4 4.8644145e-4 2.9714743e-4 0.048540235 0.030260526 0.012037681 0.20476085 0.006136944 0.20476085 2.2879882 3.6079948 
8 3 13 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 144 4 1 0.5248222 0.47517785 1.0 0.99999994 0.041396156 4.5943594 4.404414 0.021498043 0.041993458 0.0017875959 0.003988036 0.0017875959 0.011794246 0.01872882 0.0021328514 0.027750328 0.0019670953 0.052672006 0.041396156 0.021498043 0.041993458 0.0017875959 0.003988036 0.0017875959 0.011794246 0.01872882 0.0021328514 0.027750328 0.0019670953 0.052672006 0.041396156 0.021498043 0.041993458 0.012528618 0.040813133 0.008752543 0.037123837 0.23130442 0.0035751918 0.023623822 0.004265703 0.020820014 0.0113267945 0.0045753685 0.041993458 0.040813133 0.041396156 4.5943594 4.404414 
8 3 14 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 156 4 0 0.98183984 0.018160207 1.0 1.0 0.018440759 5.760958 2.97896 1.4790263e-4 0.00182558 2.3051852e-4 0.0011024814 1.6862218e-4 0.0012621857 7.9408137e-4 5.9712544e-4 0.12537393 0.003913123 0.2756361 0.030201253 1.4790263e-4 0.00182558 2.3051852e-4 0.0011024814 1.6862218e-4 0.0012621857 7.9408137e-4 5.9712544e-4 0.12537393 0.003913123 0.2756361 0.030201253 0.00573417 0.018440759 0.0021588264 0.015289716 0.0012750677 7.2260085e-4 0.0028583354 3.7858923e-4 3.3724436e-4 3.3724436e-4 2.9580522e-4 0.030201253 0.00573417 0.018440759 0.015289716 0.018440759 5.760958 2.97896 
8 3 15 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 168 3 0 0.858652 0.14134803 1.0 1.0 0.19876121 2.3308918 3.719805 0.0055049257 0.03470796 8.773608e-5 2.1238858e-4 8.773608e-5 0.0026529606 0.017526718 1.1712545e-4 0.017305998 1.0260472e-4 0.19876121 0.07579708 0.0055049257 0.03470796 8.773608e-5 2.1238858e-4 8.773608e-5 0.0026529606 0.017526718 1.1712545e-4 0.017305998 1.0260472e-4 0.19876121 0.07579708 0.0055049257 0.03470796 0.0051623303 0.07137271 0.0028087203 0.0072958693 0.050988022 1.7547217e-4 0.0036059136 2.342509e-4 0.0049137943 0.001157631 2.627097e-4 0.03470796 0.07137271 0.19876121 2.3308918 3.719805 
8 3 16 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 4 0 0.7790536 0.22094642 0.99999994 1.0 0.06354452 3.9760885 3.9694862 5.167164e-4 0.0047589284 5.848844e-4 0.0029356927 3.7169218e-4 0.002316838 0.058377616 0.0033134748 0.10531682 0.0030733119 0.03680326 7.433844e-4 5.167164e-4 0.0047589284 5.848844e-4 0.0029356927 3.7169218e-4 0.002316838 0.058377616 0.0033134748 0.10531682 0.0030733119 0.03680326 0.06354452 0.019630896 0.14243841 0.0010334329 0.020212308 0.0015715254 0.0030158367 0.025261652 7.433844e-4 0.00169346 7.433844e-4 0.03680326 0.06354452 0.019630896 0.14243841 0.020212308 0.06354452 3.9760885 3.9694862 
8 3 17 "3" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 192 4 0 0.86452645 0.13547358 1.0 1.0 0.08564966 3.5454085 3.5836277 4.2404063e-4 0.0016324127 6.2677165e-4 0.0034946841 4.759299e-4 0.0027614739 0.0022055153 0.0014490372 0.08564966 0.007138794 0.09683226 0.033236377 4.2404063e-4 0.0016324127 6.2677165e-4 0.0034946841 4.759299e-4 0.0027614739 0.0022055153 0.0014490372 0.08564966 0.007138794 0.09683226 0.033236377 0.011008202 0.20271185 0.005310336 0.023275457 0.0030700783 9.518598e-4 0.007243113 0.001053891 0.0014894964 9.518598e-4 8.4808125e-4 0.033236377 0.011008202 0.20271185 0.023275457 0.08564966 3.5454085 3.5836277 
8 3 18 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 204 5 0 0.9463438 0.053656284 1.0 1.0 0.21235374 2.2354586 3.5539012 4.971035e-4 0.007079148 2.1467052e-4 0.0030867688 4.971035e-4 0.025393946 0.21235374 0.0029741111 0.04534846 3.1225907e-4 4.8717245e-4 3.7106307e-4 4.971035e-4 0.007079148 2.1467052e-4 0.0030867688 4.971035e-4 0.025393946 0.21235374 0.0029741111 0.04534846 0.0025659278 0.11221774 0.008851562 0.002279884 0.03856975 3.1225907e-4 0.0038072807 3.7106307e-4 0.008037363 0.012973952 3.1225907e-4 0.04534846 0.0025659278 0.11221774 0.008851562 0.002279884 0.03856975 0.0038072807 0.21235374 2.2354586 3.5539012 
8 3 19 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 216 6 0 0.69852465 0.30147538 1.0 0.99999994 0.13157971 2.925991 4.021562 0.0010958046 0.02205805 4.7259527e-4 0.047676366 0.008511143 0.13157971 0.038201913 9.4519055e-4 0.0021916092 9.4519055e-4 0.009243823 0.0026324212 0.0010958046 0.02205805 4.7259527e-4 0.047676366 0.008511143 0.13157971 0.038201913 0.0030231348 0.054045733 9.3764625e-4 0.12591273 0.00791748 7.669487e-4 0.022256838 9.4519055e-4 0.0069408603 9.4519055e-4 0.0011555591 0.038201913 0.0030231348 0.054045733 9.3764625e-4 0.12591273 0.00791748 7.669487e-4 0.022256838 0.0069408603 0.13157971 2.925991 4.021562 
8 3 20 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 4 1 0.84687436 0.15312572 1.0 1.0 0.13800356 2.8572226 3.351356 0.0013880039 0.02021722 0.0032439386 0.13800356 0.0073572076 0.0168371 0.0011771916 0.0014146446 0.0031203143 0.0011271504 0.0028741995 0.0016486717 0.0013880039 0.02021722 0.0032439386 0.13800356 0.0073572076 0.0168371 0.22902888 0.0036465086 0.04745369 0.0010689839 0.0071258247 0.0015440681 9.927544e-4 0.0056210947 0.0011271504 0.0013187352 9.784544e-4 0.0168371 0.22902888 0.0036465086 0.04745369 0.0010689839 0.0071258247 0.0015440681 9.927544e-4 0.0056210947 0.0013187352 0.13800356 2.8572226 3.351356 
8 3 21 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 240 5 0 0.7907862 0.20921381 1.0 1.0 0.14590567 2.7768922 4.111997 0.012735652 0.14590567 0.009130607 0.054874666 0.0011554144 0.0018390933 0.0052916408 0.0016755331 0.016042186 0.0019988865 0.014854311 0.017080363 0.012735652 0.14590567 0.009130607 0.054874666 0.0032430445 0.10368269 0.015063064 6.673031e-4 0.022284003 5.777072e-4 0.035857152 0.0040249876 0.0018727811 0.0046596373 0.0011554144 0.054874666 0.0032430445 0.10368269 0.015063064 6.673031e-4 0.022284003 5.777072e-4 0.035857152 0.0040249876 0.0018727811 0.0046596373 0.054874666 0.14590567 2.7768922 4.111997 
8 3 22 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 252 5 0 0.5792139 0.42078608 1.0 1.0 0.14278768 2.8080566 4.3942914 0.03645931 0.034162812 0.0027489522 0.0049907677 0.0027489522 0.017465174 0.021440944 0.0033404625 0.040945224 0.0030551325 0.13279997 0.14278768 0.03645931 0.034162812 0.0052161627 0.027227128 0.0055707954 0.021822667 0.08967378 0.0013744761 0.01801991 0.0016702311 0.0147803435 0.00827985 0.0018045395 0.034162812 0.0052161627 0.027227128 0.0055707954 0.021822667 0.08967378 0.0013744761 0.01801991 0.0016702311 0.0147803435 0.00827985 0.0018045395 0.034162812 0.027227128 0.14278768 2.8080566 4.3942914 
8 3 23 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 5 1 0.992896 0.007103959 1.0 1.0 0.6804711 0.5553942 2.0917752 3.635621e-4 0.0029107947 5.6948035e-4 0.00336781 4.1510558e-4 0.007215211 0.0019892382 0.0014910537 0.08646697 0.010570983 0.6804711 0.03277631 0.005092332 0.020998092 0.0013566908 0.0051039183 7.965651e-4 7.48472e-4 0.002396431 2.3330162e-4 2.0755279e-4 2.0755279e-4 1.8178106e-4 0.03277631 0.005092332 0.020998092 0.0013566908 0.0051039183 7.965651e-4 7.48472e-4 0.002396431 2.3330162e-4 2.0755279e-4 2.0755279e-4 1.8178106e-4 0.03277631 0.005092332 0.020998092 0.0051039183 0.6804711 0.5553942 2.0917752 
8 3 24 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 276 6 0 0.94864154 0.05135847 1.0 1.0 0.41315833 1.2752334 3.3497267 2.784515e-4 0.0070204074 3.1744325e-4 0.0034102951 1.9951577e-4 0.0015327507 0.06809955 0.0010281494 0.41315833 0.0017106199 0.055449788 0.04410721 0.0060885525 0.041029725 7.022145e-4 0.011356474 5.4367934e-4 7.775461e-4 0.010515531 9.975788e-5 0.0018362097 9.975788e-5 0.055449788 0.04410721 0.0060885525 0.041029725 7.022145e-4 0.011356474 5.4367934e-4 7.775461e-4 0.010515531 9.975788e-5 0.0018362097 9.975788e-5 0.055449788 0.04410721 0.0060885525 0.041029725 0.011356474 0.41315833 1.2752334 3.3497267 
8 3 25 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 288 7 0 0.7537298 0.24627024 1.0 1.0 0.42065954 1.249275 3.5424747 0.0021165516 0.022790154 9.611668e-4 0.01424013 0.0021165516 0.039799545 0.42065954 0.01603861 0.045580417 0.0014074948 0.046129923 0.010288213 0.0032287743 0.020594416 3.8689998e-4 0.026209021 4.3456882e-4 0.005321286 0.003951723 3.8689998e-4 0.045580417 0.0014074948 0.046129923 0.010288213 0.0032287743 0.020594416 3.8689998e-4 0.026209021 4.3456882e-4 0.005321286 0.003951723 3.8689998e-4 0.045580417 0.0014074948 0.046129923 0.010288213 0.0032287743 0.020594416 0.026209021 0.42065954 1.249275 3.5424747 
8 3 26 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 300 7 1 0.4039861 0.59601384 0.99999994 1.0 0.06310536 3.9860935 3.471657 0.007166768 0.033579636 0.0046832706 0.110898934 0.016268412 0.41063714 0.019810162 0.0037842605 0.0195266 0.0021982929 0.06310536 0.0061942823 0.0019794959 0.011335 0.0023416355 0.006148809 0.0023416355 0.002576282 0.019810162 0.0037842605 0.0195266 0.0021982929 0.06310536 0.0061942823 0.0019794959 0.011335 0.0023416355 0.006148809 0.0023416355 0.002576282 0.019810162 0.0037842605 0.0195266 0.0021982929 0.06310536 0.0061942823 0.0019794959 0.011335 0.006148809 0.06310536 3.9860935 3.471657 
8 3 27 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 312 6 1 0.5058031 0.49419686 1.0 1.0 0.19107719 2.3877726 3.577423 0.0018852828 0.011165323 0.0020217323 0.008715712 0.0015782863 0.004680795 0.032978933 0.003783179 0.19107719 0.006540315 0.021555742 0.041705035 0.007996302 0.16290957 9.4264146e-4 0.0049571823 9.4264146e-4 0.0016224971 0.0030039677 7.8914326e-4 0.0010108661 7.8914326e-4 0.021555742 0.041705035 0.007996302 0.16290957 9.4264146e-4 0.0049571823 9.4264146e-4 0.0016224971 0.0030039677 7.8914326e-4 0.0010108661 7.8914326e-4 0.021555742 0.041705035 0.007996302 0.16290957 0.0049571823 0.19107719 2.3877726 3.577423 
8 3 28 "3" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 324 7 1 0.7974993 0.20250073 1.0 1.0 0.05593767 4.160036 3.4348722 0.0015945035 0.12799725 6.91651e-4 0.010932624 0.0015945035 0.05593767 0.39040947 0.010441309 0.04449205 0.0011037254 0.038282484 0.019721512 0.003748733 0.018182274 2.7492768e-4 0.0036487689 3.1089125e-4 0.0038045403 0.0017658564 2.7492768e-4 0.04449205 0.0011037254 0.038282484 0.019721512 0.003748733 0.018182274 2.7492768e-4 0.0036487689 3.1089125e-4 0.0038045403 0.0017658564 2.7492768e-4 0.04449205 0.0011037254 0.038282484 0.019721512 0.003748733 0.018182274 0.0036487689 0.05593767 4.160036 3.4348722 
8 3 29 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 4 0 0.8942722 0.10572775 1.0 1.0 0.17159188 2.5429468 3.41066 9.145307e-4 0.16165222 0.0031422656 0.086411096 0.0058324784 0.020213734 0.17159188 0.0013579555 0.03748416 2.2073323e-4 0.0068740495 1.6844907e-4 1.8606562e-4 0.0074106813 1.5720844e-4 0.0016507641 1.287692e-4 0.020213734 0.17159188 0.0013579555 0.03748416 2.2073323e-4 0.0068740495 1.6844907e-4 1.8606562e-4 0.0074106813 1.5720844e-4 0.0016507641 1.287692e-4 0.020213734 0.17159188 0.0013579555 0.03748416 2.2073323e-4 0.0068740495 1.6844907e-4 1.8606562e-4 0.0074106813 0.0016507641 0.17159188 2.5429468 3.41066 
8 3 30 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 7 1 0.32397386 0.67602617 0.99999994 1.0 0.08351625 3.5817995 3.6935616 0.010130101 0.036796667 0.006446218 0.303298 0.016377445 0.16250703 0.015587758 0.0043128952 0.016418288 0.0033611814 0.08351625 0.0059992652 0.0025994736 0.008076871 0.003223109 0.00832557 0.003223109 0.003479645 0.015587758 0.0043128952 0.016418288 0.0033611814 0.08351625 0.0059992652 0.0025994736 0.008076871 0.003223109 0.00832557 0.003223109 0.003479645 0.015587758 0.0043128952 0.016418288 0.0033611814 0.08351625 0.0059992652 0.0025994736 0.008076871 0.00832557 0.08351625 3.5817995 3.6935616 
8 3 31 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 4 1 0.48756492 0.512435 1.0 1.0 0.1149466 3.1209643 3.4594536 0.0022569194 0.012535924 0.0024141758 0.012147128 0.0019015541 0.005422735 0.035476416 0.0044166157 0.34433892 0.0074861576 0.017782522 0.034964442 0.010362425 0.1149466 0.0011284597 0.0053323857 0.0011284597 0.0019046698 0.0034489355 9.5077703e-4 0.0012070879 9.5077703e-4 0.017782522 0.034964442 0.010362425 0.1149466 0.0011284597 0.0053323857 0.0011284597 0.0019046698 0.0034489355 9.5077703e-4 0.0012070879 9.5077703e-4 0.017782522 0.034964442 0.010362425 0.1149466 0.0053323857 0.1149466 3.1209643 3.4594536 
8 3 32 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 4 2 0.68971443 0.3102856 1.0 1.0 0.23810913 2.070305 3.5327008 0.02109269 0.030745877 0.001003238 0.0028799474 0.001003238 0.01197429 0.018129928 0.0012652914 0.030762825 0.0011376702 0.23810913 0.29766843 0.02109269 0.030745877 0.0026066646 0.020400735 0.0016269556 0.010865568 0.05455702 5.0161895e-4 0.0059989328 6.326457e-4 0.0050811935 0.0022831205 6.936788e-4 0.030745877 0.0026066646 0.020400735 0.0016269556 0.010865568 0.05455702 5.0161895e-4 0.0059989328 6.326457e-4 0.0050811935 0.0022831205 6.936788e-4 0.030745877 0.020400735 0.23810913 2.070305 3.5327008 
8 4 1 "4" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
8 4 2 "4" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 12 0 0 0.88328254 0.11671743 0.99999994 1.0 0.07609076 3.716135 3.9656355 0.002934231 0.0664628 0.001157439 0.08172954 0.01413632 0.20299184 0.07609076 0.0024747797 0.06633075 8.1546785e-4 0.037720088 0.006248641 6.484202e-4 0.012750414 5.787195e-4 0.005869706 5.787195e-4 7.130974e-4 0.07609076 0.0024747797 0.06633075 8.1546785e-4 0.037720088 0.006248641 6.484202e-4 0.012750414 5.787195e-4 0.005869706 5.787195e-4 7.130974e-4 0.07609076 0.0024747797 0.06633075 8.1546785e-4 0.037720088 0.006248641 6.484202e-4 0.012750414 0.005869706 0.07609076 3.716135 3.9656355 
8 4 3 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 24 1 0 0.7666773 0.2333227 1.0 1.0 0.0071360907 7.1306505 4.1869497 0.0019765275 0.028449604 6.0260197e-4 0.03439776 0.0071360907 0.075361304 0.11368105 0.001205204 0.0036545366 0.001205204 0.01508186 0.005136242 0.0019765275 0.028449604 6.0260197e-4 0.03439776 0.0071360907 0.075361304 0.11368105 0.0036444284 0.07550296 0.0014435141 0.04684452 0.010813928 0.001025235 0.018023008 0.001205204 0.0091589345 0.001205204 0.0015026169 0.11368105 0.0036444284 0.07550296 0.0014435141 0.04684452 0.010813928 0.001025235 0.018023008 0.0091589345 0.0071360907 7.1306505 4.1869497 
8 4 4 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 36 2 0 0.92788494 0.0721151 1.0 1.0 0.06871132 3.8633084 3.7175438 0.015708301 8.562539e-4 0.06871132 0.18545625 0.05293263 6.1790115e-4 6.1790115e-4 0.00325802 0.0011755474 0.0037590028 6.1790115e-4 0.010121795 0.015708301 8.562539e-4 0.06871132 0.18545625 0.05293263 0.022956718 0.08658467 0.022414163 5.877737e-4 0.004164606 3.0895055e-4 7.229886e-4 0.0011182304 3.0895055e-4 6.1790115e-4 3.0895055e-4 0.05293263 0.022956718 0.08658467 0.022414163 5.877737e-4 0.004164606 3.0895055e-4 7.229886e-4 0.0011182304 3.0895055e-4 3.0895055e-4 0.06871132 3.8633084 3.7175438 
8 4 5 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 48 2 0 0.9287685 0.07123151 1.0 1.0 0.012057214 6.3739595 3.7345712 0.20039354 0.012057214 0.0663896 0.001410808 0.0018429223 0.0018429223 0.001410808 0.036661107 0.0018429223 0.010826584 0.00391384 0.027638009 0.20039354 0.012057214 0.0663896 0.010910649 0.08834141 0.017151015 0.0013428422 0.011896111 7.05404e-4 0.0040605473 9.2146115e-4 7.05404e-4 0.0020744565 7.05404e-4 0.0663896 0.010910649 0.08834141 0.017151015 0.0013428422 0.011896111 7.05404e-4 0.0040605473 9.2146115e-4 7.05404e-4 0.0020744565 7.05404e-4 0.010910649 0.012057214 6.3739595 3.7345712 
8 4 6 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 60 2 0 0.9945371 0.005462912 1.0 1.0 0.018500194 5.7563157 2.468266 0.008544485 0.026469765 9.86525e-5 2.746763e-4 9.86525e-5 0.0021339983 0.0029050708 1.3785958e-4 0.008184336 1.18265e-4 0.018233253 0.018500194 0.008544485 0.026469765 0.3856488 0.008541441 2.2501567e-4 0.0036994445 0.007170461 4.9326252e-5 0.0016354574 6.8929796e-5 0.0013465765 4.386365e-4 7.87194e-5 0.026469765 0.3856488 0.008541441 2.2501567e-4 0.0036994445 0.007170461 4.9326252e-5 0.0016354574 6.8929796e-5 0.0013465765 4.386365e-4 7.87194e-5 0.026469765 0.008541441 0.018500194 5.7563157 2.468266 
8 4 7 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 72 1 0 0.99428755 0.0057124454 1.0 1.0 0.01578704 5.985115 2.480652 5.7242427e-4 0.0036533393 8.972043e-4 0.0043769716 6.537004e-4 0.005019617 0.0031395014 0.002352295 0.11590126 0.01578704 0.59454805 0.041415695 0.007748728 0.023173766 0.0021421195 0.006521546 0.0012567821 7.071285e-4 0.002846326 3.6745917e-4 3.268502e-4 3.268502e-4 2.8621213e-4 0.041415695 0.007748728 0.023173766 0.0021421195 0.006521546 0.0012567821 7.071285e-4 0.002846326 3.6745917e-4 3.268502e-4 3.268502e-4 2.8621213e-4 0.041415695 0.007748728 0.023173766 0.006521546 0.01578704 5.985115 2.480652 
