dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 probability information.content entropy 
8 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 132 6 1 0.78920704 0.21079291 1.0 1.0 0.23125683 2.112432 2.780972 5.17979e-4 5.17979e-4 5.17979e-4 5.17979e-4 5.17979e-4 5.17979e-4 5.17979e-4 8.951322e-4 0.010578416 0.0015920434 0.008292652 5.17979e-4 0.007549416 0.08575855 0.0026203508 0.31465346 0.0054584825 0.10847141 0.23125683 0.04801209 0.14064883 7.133204e-4 0.019872319 8.951322e-4 0.002414892 0.0061728302 0.23125683 2.112432 2.780972 
8 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 144 6 1 0.96717787 0.03282222 1.0 1.0 0.28760844 1.797822 2.4765391 1.7324326e-4 1.7324326e-4 1.7324326e-4 1.7324326e-4 1.7324326e-4 1.7324326e-4 7.11443e-4 1.7324326e-4 0.0066357353 4.5019243e-4 0.03821518 2.4336466e-4 0.004896079 0.0045496337 0.0015817907 0.1482756 0.011681193 0.3618578 0.079527386 0.019520892 0.28760844 0.0035062265 0.026194496 0.0016471944 2.4336466e-4 0.0014413246 0.28760844 1.797822 2.4765391 
8 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 84 96 4 500000 NA NA 12 156 6 0 0.9093831 0.09061685 1.0 1.0 0.048402555 4.368773 2.8921518 1.2936124e-4 1.2936124e-4 1.2936124e-4 1.2936124e-4 1.2936124e-4 1.2936124e-4 1.2936124e-4 1.2936124e-4 0.015611492 1.2936124e-4 6.3981244e-4 1.2936124e-4 0.010100999 0.040111493 2.2077237e-4 0.053363245 1.2936124e-4 0.20680152 0.18518388 0.029819682 0.21663275 0.004937442 0.18106122 0.0010372561 0.0046529155 0.048402555 0.048402555 4.368773 2.8921518 
8 2 15 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 168 5 0 0.9951254 0.0048746024 1.0 1.0 0.48587707 1.0413368 2.2057407 2.5167025e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 8.7548327e-4 2.5167025e-4 2.5167025e-4 2.5167025e-4 5.640241e-4 0.016581161 2.5167025e-4 0.0014968903 2.5167025e-4 0.075805485 0.004898732 8.7548327e-4 0.48587707 2.5167025e-4 0.12019719 0.0045901476 0.15571083 0.12900399 0.48587707 1.0413368 2.2057407 
8 2 16 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 6 0 0.9952846 0.004715404 1.0 0.99999994 0.033110697 4.9165587 1.8704337 3.2586733e-5 3.2586733e-5 3.2586733e-5 3.2586733e-5 3.2586733e-5 3.2586733e-5 3.2586733e-5 3.2586733e-5 0.0017459935 3.2586733e-5 1.8744315e-4 3.2586733e-5 0.0019750805 0.003525004 5.8493817e-5 0.006236337 3.2586733e-5 0.3468685 0.033110697 0.011593074 0.45744547 0.0010322557 0.12316814 1.3594142e-4 0.0016441327 0.01091494 0.033110697 4.9165587 1.8704337 
8 2 17 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 192 2 0 0.99984056 1.5944696e-4 1.0 1.0 0.02834073 5.1409793 1.1492224 8.606253e-5 8.606253e-5 8.606253e-5 8.606253e-5 8.606253e-5 8.606253e-5 1.9474773e-4 8.606253e-5 0.0016253662 2.3097357e-4 0.0019512881 1.2229252e-4 0.0022047767 0.0013416851 8.467276e-4 0.055563346 0.007026523 0.81986904 0.05753421 0.0096030915 0.02834073 0.0017521152 0.008758327 8.829453e-4 5.1471824e-4 5.931958e-4 0.02834073 5.1409793 1.1492224 
8 2 18 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 204 2 1 0.7541827 0.24581733 1.0 1.0 0.21071644 2.2466252 3.1259818 5.379779e-4 5.379779e-4 5.379779e-4 5.379779e-4 5.379779e-4 5.379779e-4 5.379779e-4 5.379779e-4 0.021024616 5.379779e-4 0.0020254832 5.379779e-4 0.014490779 0.041882217 8.3808205e-4 0.046852093 5.379779e-4 0.21071644 0.21562192 0.047196772 0.14607897 0.011028612 0.13036527 0.0030237827 0.010498885 0.092438236 0.21071644 2.2466252 3.1259818 
8 2 19 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 216 3 1 0.48545274 0.5145472 1.0 1.0 0.40489674 1.3043741 2.6941168 0.0019216125 0.0019216125 0.0019216125 0.0019216125 0.0019216125 0.0019216125 0.0019216125 0.002690306 0.012218889 0.0023396441 0.008594882 0.0019216125 0.007493707 0.0580064 0.0052361297 0.2777754 0.008946561 0.05524161 0.40489674 0.025776567 0.058684517 0.0023396441 0.028117798 0.003938159 0.0043961946 0.017934011 0.40489674 1.3043741 2.6941168 
8 2 20 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 228 4 2 0.88795227 0.11204774 1.0 1.0 0.20841254 2.262486 2.554797 3.353413e-4 3.353413e-4 3.353413e-4 3.353413e-4 3.353413e-4 3.353413e-4 0.007604151 3.353413e-4 0.0028982274 8.0585276e-4 0.0067605088 4.581393e-4 0.005254286 0.0040849196 0.0025544756 0.20841254 0.015435264 0.19880514 0.095149636 0.022711467 0.3745595 0.0053048823 0.038631164 0.002651284 4.581393e-4 0.0051130136 0.20841254 2.262486 2.554797 
8 2 21 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 240 4 1 0.8585088 0.14149114 1.0 1.0 0.3740427 1.4187251 2.5812647 3.846835e-4 3.846835e-4 3.846835e-4 0.0010175937 3.846835e-4 5.2014063e-4 5.2014063e-4 0.0015869116 0.018377706 3.846835e-4 0.008401069 0.0015869116 0.051770665 0.3740427 0.006746996 0.12790078 0.00751808 0.27830178 0.021637285 0.0036234434 0.067205764 3.846835e-4 0.0080635855 3.846835e-4 0.0053056097 0.01318012 0.3740427 1.4187251 2.5812647 
8 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 252 5 1 0.73199975 0.26800025 1.0 1.0 0.10544707 3.245409 3.1611986 0.001164685 0.002193785 0.001164685 0.001969755 0.001164685 0.006477984 0.0024423047 0.0024423047 0.12256282 0.001164685 0.055400565 0.018907843 0.15903859 0.14504832 0.0044413833 0.26297903 0.0022106653 0.10544707 0.020250425 0.001969755 0.052529763 0.001164685 0.015629971 0.001164685 0.0014508173 0.009618756 0.10544707 3.245409 3.1611986 
8 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 264 5 0 0.888353 0.11164696 1.0 1.0 0.07805221 3.6794167 2.4721131 1.6979301e-4 1.6979301e-4 1.6979301e-4 1.6979301e-4 1.6979301e-4 1.6979301e-4 1.6979301e-4 3.1429733e-4 0.010288922 2.4341703e-4 0.00484704 1.6979301e-4 0.0020486854 0.07805221 7.720105e-4 0.40694642 0.0023222254 0.14745401 0.1355899 0.0254235 0.16748549 2.4341703e-4 0.013255868 3.1429733e-4 7.720105e-4 0.0022678564 0.07805221 3.6794167 2.4721131 
8 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 276 5 0 0.9373216 0.062678315 1.0 1.0 0.05364461 4.2204227 2.8624463 2.3363449e-4 3.0952913e-4 2.3363449e-4 4.578788e-4 2.3363449e-4 0.001908406 6.0302176e-4 6.0302176e-4 0.05364461 2.3363449e-4 0.051703494 0.0032796878 0.11966273 0.2665382 0.001656197 0.16638812 5.3078315e-4 0.22902459 0.0140974885 0.0021533163 0.04811393 2.3363449e-4 0.03337624 2.3363449e-4 9.030116e-4 0.0036440268 0.05364461 4.2204227 2.8624463 
8 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 288 3 1 0.8430556 0.15694436 1.0 1.0 0.2315301 2.1107283 3.233429 0.003878382 0.0067309374 7.3239167e-4 0.016381381 7.3239167e-4 0.040842302 0.016073085 0.036713284 0.21771857 0.0013750683 0.12671705 0.008592852 0.032766413 0.2315301 5.9255486e-4 0.07093649 0.002737591 0.12656589 0.02806896 5.9255486e-4 0.02621295 5.9255486e-4 9.985735e-4 5.9255486e-4 7.3239167e-4 5.9255486e-4 0.2315301 2.1107283 3.233429 
8 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 300 3 1 0.95680404 0.043195974 1.0 1.0 0.15625124 2.6780605 2.2738426 1.5031279e-4 2.003087e-4 1.5031279e-4 2.9873304e-4 1.5031279e-4 0.005237201 3.9568645e-4 3.9568645e-4 0.03427079 1.5031279e-4 0.019344412 0.002229144 0.06114326 0.31570747 7.2789844e-4 0.15625124 3.4736303e-4 0.37775615 0.007975051 2.9873304e-4 0.010420934 1.5031279e-4 0.004116463 1.5031279e-4 2.003087e-4 0.0017812982 0.15625124 2.6780605 2.2738426 
8 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 312 3 1 0.9710155 0.028984552 0.99999994 1.0 0.16404426 2.607843 2.0180802 1.7424105e-4 1.7424105e-4 1.7424105e-4 5.235831e-4 1.7424105e-4 2.4509663e-4 2.4509663e-4 8.654732e-4 0.022142475 1.7424105e-4 0.0070153708 0.0015115031 0.037131894 0.16404426 0.0036040898 0.11254958 0.0039809793 0.590015 0.017118372 0.0023603123 0.028357124 1.7424105e-4 0.0039160773 1.7424105e-4 0.0019240465 0.0012301547 0.16404426 2.607843 2.0180802 
8 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 4 1 0.79922014 0.20077983 0.99999994 1.0 0.15511818 2.6885602 3.059277 6.710416e-4 0.0020657836 6.710416e-4 0.0011909936 6.710416e-4 0.0043693455 0.0015061665 0.0015061665 0.14254035 6.710416e-4 0.048482027 0.016756939 0.15511818 0.13468441 0.0035124698 0.25708154 0.0013508962 0.1402655 0.032816507 0.0011909936 0.032891057 6.710416e-4 0.011877659 6.710416e-4 8.5293286e-4 0.0059138876 0.15511818 2.6885602 3.059277 
8 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 336 3 0 0.99304974 0.006950224 1.0 1.0 0.2825967 1.8231834 2.3254654 2.3793141e-4 1.9414618e-4 2.3793141e-4 0.0021376768 1.9414618e-4 4.996978e-4 1.9414618e-4 8.4722665e-4 0.04479338 0.0014331886 0.41805157 0.001884765 0.10780347 0.2825967 0.0019278874 0.07719491 5.8670464e-4 0.033965986 0.005286673 0.0014564533 0.012609297 2.8166e-4 0.0033595352 1.9414618e-4 0.0017927672 2.3793141e-4 0.2825967 1.8231834 2.3254654 
8 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 4 0 0.95758694 0.04241303 1.0 1.0 0.0056384862 7.4704766 2.7412336 3.0939674e-4 4.1240282e-4 3.0939674e-4 9.865488e-4 3.0939674e-4 0.0056384862 8.1510766e-4 0.0015453005 0.06709934 3.0939674e-4 0.0774209 0.004941462 0.16653536 0.1446652 0.0035023768 0.37022513 0.0014485979 0.09970852 0.009109483 6.1524374e-4 0.030038936 3.0939674e-4 0.010189874 3.0939674e-4 4.1240282e-4 0.0028329617 0.0056384862 7.4704766 2.7412336 
8 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 3 0 0.9755662 0.02443383 1.0 1.0 0.17089267 2.5488377 2.807867 0.002410427 0.01582566 0.007846604 0.20496005 0.002410427 0.11426747 0.2730179 0.13431893 0.17089267 0.0012960936 0.03944074 7.3046796e-4 0.004058594 0.015297608 7.3046796e-4 0.002410427 7.3046796e-4 0.0035114996 7.3046796e-4 7.3046796e-4 7.3046796e-4 7.3046796e-4 7.3046796e-4 7.3046796e-4 7.3046796e-4 7.3046796e-4 0.17089267 2.5488377 2.807867 
8 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 3 0 0.9675214 0.032478586 1.0 1.0 0.048130915 4.3768926 2.4230144 0.002160046 0.0045316326 3.1891916e-4 0.020073835 3.1891916e-4 0.048130915 0.12383657 0.035074934 0.15339042 6.5713126e-4 0.06155031 0.0010552489 0.019667955 0.5022124 2.500812e-4 0.008044537 3.1891916e-4 0.010018179 0.0028001715 2.500812e-4 0.0038145615 2.500812e-4 4.5519203e-4 2.500812e-4 3.1891916e-4 2.500812e-4 0.048130915 4.3768926 2.4230144 
8 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.5 0.5 1.0 1.0 0.038461525 4.7004404 4.700439 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 4.7004404 4.700439 
8 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 0 0 0.98915696 0.010843088 1.0 1.0 0.105301656 3.2473998 2.4883652 0.42564097 0.15803345 0.0048765014 0.19513434 0.0048765014 0.105301656 0.0016449798 0.0016449798 0.033422813 0.0016449798 0.027118627 0.0016449798 0.0016449798 0.017630368 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.0016449798 0.105301656 3.2473998 2.4883652 
8 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 1 0 0.9713525 0.028647471 1.0 1.0 0.21002248 2.2513843 2.8881507 0.003055322 0.03198258 0.009895343 0.30326504 0.027691888 0.15732744 0.03848007 0.13632494 0.21002248 0.001647264 0.038202308 9.3068695e-4 0.0051328833 0.019236246 9.3068695e-4 0.003055322 9.3068695e-4 0.0044437535 9.3068695e-4 9.3068695e-4 9.3068695e-4 9.3068695e-4 9.3068695e-4 9.3068695e-4 9.3068695e-4 9.3068695e-4 0.21002248 2.2513843 2.8881507 
8 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 36 2 0 0.9660394 0.03396062 1.0 1.0 0.18323296 2.448249 2.9632683 0.003556149 0.0074521005 5.26587e-4 0.032935504 5.26587e-4 0.15340945 0.04132656 0.0574989 0.29152763 0.0010838287 0.1484895 0.0017391953 0.032270577 0.18323296 4.130783e-4 0.013217316 5.26587e-4 0.016454514 0.004608174 4.130783e-4 0.0062745595 4.130783e-4 7.5118593e-4 4.130783e-4 5.26587e-4 4.130783e-4 0.18323296 2.448249 2.9632683 
8 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 48 3 0 0.98105603 0.01894392 0.99999994 1.0 0.2871214 1.8002672 2.6994174 2.5069687e-4 3.3652215e-4 2.5069687e-4 5.069871e-4 2.5069687e-4 0.009637633 6.763304e-4 6.763304e-4 0.05524227 2.5069687e-4 0.041911565 0.003980852 0.2871214 0.23692687 0.0012635379 0.19179408 5.9177616e-4 0.12220658 0.009316631 5.069871e-4 0.024833433 2.5069687e-4 0.0074664494 2.5069687e-4 3.3652215e-4 0.0031630464 0.2871214 1.8002672 2.6994174 
8 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 60 4 0 0.99971074 2.8932342e-4 1.0 1.0 0.2087101 2.2604277 1.4682499 9.737053e-5 7.934365e-5 9.737053e-5 6.1163877e-4 7.934365e-5 2.055156e-4 7.934365e-5 3.4968325e-4 0.011996748 5.9362187e-4 0.67499334 7.8209897e-4 0.06140902 0.2087101 8.001144e-4 0.024117505 2.4155965e-4 0.0071499203 0.0013807139 6.033233e-4 0.0033673411 1.1539643e-4 8.4723113e-4 7.934365e-5 4.674992e-4 9.737053e-5 0.2087101 2.2604277 1.4682499 
8 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 72 4 0 0.94687265 0.053127315 1.0 1.0 0.061569005 4.0216517 2.6935496 3.380409e-4 4.491369e-4 3.380409e-4 0.0010639896 3.380409e-4 0.0061128377 8.8097056e-4 0.0016582545 0.06468025 3.380409e-4 0.061569005 0.0052341362 0.1466304 0.1385159 0.0027075147 0.39893648 0.0015556074 0.115961015 0.009583215 6.6705316e-4 0.02759094 3.380409e-4 0.010706356 3.380409e-4 4.491369e-4 0.0030194907 0.061569005 4.0216517 2.6935496 
8 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 84 3 0 0.9832515 0.016748486 1.0 1.0 0.1531738 2.7067585 2.6628337 3.676757e-4 0.0017366869 7.4472744e-4 0.007680757 4.9387355e-4 0.005922889 0.0053673014 0.034302313 0.43021956 0.0027184817 0.16448247 0.004447164 0.1531738 0.05601751 0.015294066 0.070618205 3.676757e-4 0.011749951 0.0206701 0.0019336693 0.0023021162 3.676757e-4 0.007918319 3.676757e-4 3.676757e-4 3.676757e-4 0.1531738 2.7067585 2.6628337 
8 3 9 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 4 0 0.9296017 0.0703983 1.0 1.0 0.11790414 3.0843139 2.7504773 7.4988854e-4 6.198932e-4 7.4988854e-4 0.008366601 6.198932e-4 0.012276313 6.198932e-4 0.0043412237 0.11790414 0.004679303 0.18999706 0.0052044564 0.12726551 0.36724088 0.011462637 0.09676713 0.0017455033 0.019124307 0.0017455033 0.0062854877 0.016013477 8.781899e-4 0.0019864764 6.198932e-4 0.0019864764 7.4988854e-4 0.11790414 3.0843139 2.7504773 
8 3 10 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 108 4 0 0.810225 0.18977503 1.0 1.0 0.15682836 2.6727417 3.4565887 0.0093209995 0.0057573877 0.001776475 0.04884803 0.001776475 0.045481328 0.020630702 0.10407685 0.17892216 0.021104079 0.20365472 0.004838899 0.06618833 0.15682836 0.0014491975 0.05375431 0.001776475 0.03150022 0.011912972 0.0014491975 0.017733399 0.0014491975 0.005095537 0.0014491975 0.001776475 0.0014491975 0.15682836 2.6727417 3.4565887 
8 3 11 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 120 3 1 0.7845291 0.21547091 1.0 1.0 0.11591124 3.1089077 2.883086 6.983143e-4 8.836932e-4 6.983143e-4 0.0012263962 6.983143e-4 0.012924031 0.001544259 0.001544259 0.046899907 6.983143e-4 0.120827034 0.006372738 0.32210004 0.16048858 0.0025455183 0.1480574 0.0013878343 0.11591124 0.012578633 0.0012263962 0.022568416 6.983143e-4 0.010537768 6.983143e-4 8.836932e-4 0.0053022704 0.11591124 3.1089077 2.883086 
8 3 12 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 132 3 0 0.9892015 0.010798517 0.99999994 1.0 0.3562498 1.4890388 2.4773862 7.7009354e-5 7.7009354e-5 7.7009354e-5 7.7009354e-5 7.7009354e-5 7.7009354e-5 7.7009354e-5 1.5287017e-4 0.029361766 1.1500936e-4 0.003216173 7.7009354e-5 0.0012327651 0.11778827 4.1582566e-4 0.2186925 0.0014173868 0.17441688 0.06835052 0.016917473 0.3562498 1.1500936e-4 0.008992504 1.5287017e-4 4.1582566e-4 0.0013804848 0.3562498 1.4890388 2.4773862 
8 3 13 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 144 4 0 0.9639309 0.03606914 1.0 1.0 0.15588269 2.6814673 2.983986 2.2660306e-4 2.2660306e-4 2.2660306e-4 2.2660306e-4 2.2660306e-4 2.2660306e-4 2.2660306e-4 2.2660306e-4 0.02366461 2.2660306e-4 0.0016064976 2.2660306e-4 0.014454064 0.029498156 3.9932897e-4 0.050041575 2.2660306e-4 0.16586944 0.15588269 0.07635759 0.2969348 0.006613869 0.11733642 0.0010926612 0.011534179 0.046221517 0.15588269 2.6814673 2.983986 
8 3 14 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 156 4 0 0.9984799 0.0015201333 1.0 1.0 0.034224812 4.8688135 1.8635136 9.309236e-5 9.309236e-5 9.309236e-5 9.309236e-5 9.309236e-5 9.309236e-5 2.1042132e-4 9.309236e-5 0.0034385365 2.495047e-4 0.0021017296 1.322185e-4 0.0023743669 0.0014458639 9.130455e-4 0.24575283 0.007555071 0.56508964 0.09190208 0.010321064 0.034224812 0.0018874767 0.02960222 9.520455e-4 5.554086e-4 6.399662e-4 0.034224812 4.8688135 1.8635136 
8 3 15 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 168 3 0 0.9271358 0.07286416 1.0 1.0 0.31876317 1.6494431 2.8184376 1.6754496e-4 1.6754496e-4 1.6754496e-4 1.6754496e-4 1.6754496e-4 1.6754496e-4 1.6754496e-4 1.6754496e-4 0.015176527 1.6754496e-4 8.5493445e-4 1.6754496e-4 0.009604368 0.035408814 2.8893733e-4 0.04064234 1.6754496e-4 0.31876317 0.178782 0.04101023 0.16447191 0.006866045 0.14299846 0.001399144 0.006462887 0.035427276 0.31876317 1.6494431 2.8184376 
8 3 16 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 4 0 0.92635727 0.073642716 1.0 1.0 0.15031426 2.7339463 2.787214 2.109668e-4 2.109668e-4 2.109668e-4 2.109668e-4 2.109668e-4 2.109668e-4 2.109668e-4 4.0093638e-4 0.0071982006 3.071408e-4 0.003678422 2.109668e-4 0.0028316479 0.14067517 0.0014287401 0.25485906 0.0039709616 0.12810458 0.15031426 0.029913051 0.22218895 3.071408e-4 0.035310872 8.296062e-4 0.0010234213 0.01497004 0.15031426 2.7339463 2.787214 
8 3 17 "3" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 192 4 0 0.9580327 0.04196733 0.99999994 1.0 0.19340535 2.3703005 2.534467 2.3552353e-4 2.3552353e-4 2.3552353e-4 2.3552353e-4 2.3552353e-4 2.3552353e-4 0.00683257 2.3552353e-4 0.0024132552 6.0653314e-4 0.0060184137 3.297918e-4 0.0045853965 0.003494765 0.0021059357 0.19340535 0.014666062 0.23111363 0.10436331 0.022247575 0.35509896 0.004633054 0.039462294 0.0021921718 3.297918e-4 0.0044525205 0.19340535 2.3703005 2.534467 
8 3 18 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 204 5 0 0.9914878 0.008512212 1.0 1.0 0.43512788 1.2004886 2.3980331 1.7005841e-4 1.7005841e-4 1.7005841e-4 5.2300724e-4 1.7005841e-4 2.4094018e-4 2.4094018e-4 8.737304e-4 0.014787138 1.7005841e-4 0.0059878337 8.737304e-4 0.048904326 0.43512788 0.0046483185 0.13898823 0.0052671037 0.2368147 0.017855806 0.0022671842 0.06610331 1.7005841e-4 0.0057109087 1.7005841e-4 0.0035217085 0.010072786 0.43512788 1.2004886 2.3980331 
8 3 19 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 216 6 0 0.92605424 0.073945716 1.0 1.0 0.23455617 2.0919948 2.933928 4.0322935e-4 8.983324e-4 4.0322935e-4 7.838865e-4 4.0322935e-4 0.0036444045 0.0010289589 0.0010289589 0.048398934 4.0322935e-4 0.06176254 0.013704837 0.23455617 0.18043694 0.0021926446 0.17969824 9.070859e-4 0.18575473 0.014947343 7.838865e-4 0.0499206 4.0322935e-4 0.010771357 4.0322935e-4 5.324126e-4 0.005828238 0.23455617 2.0919948 2.933928 
8 3 20 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 4 1 0.98221916 0.017780839 0.99999994 1.0 0.3891393 1.3616414 1.8881569 1.0697493e-4 8.748274e-5 1.0697493e-4 9.383677e-4 8.748274e-5 2.2285532e-4 8.748274e-5 3.7567678e-4 0.017452791 6.318706e-4 0.3891393 8.2848495e-4 0.03641332 0.42841214 8.472313e-4 0.09972571 2.6120097e-4 0.013328933 0.0022978652 6.420149e-4 0.0054289494 1.2640268e-4 0.0014674688 8.748274e-5 7.884757e-4 1.0697493e-4 0.3891393 1.3616414 1.8881569 
8 3 21 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 240 5 0 0.93351555 0.06648447 1.0 1.0 0.35841295 1.4803052 2.799977 2.9112003e-4 0.0023413787 5.689828e-4 0.008617793 3.8524828e-4 0.004613465 0.0018620755 0.015700862 0.35841295 0.013962776 0.16869624 0.002791324 0.15633918 0.023517255 3.8524828e-4 0.046992272 2.9112003e-4 0.078272074 0.0068166517 7.485072e-4 0.0034120788 2.9112003e-4 0.103816755 2.9112003e-4 2.9112003e-4 2.9112003e-4 0.35841295 1.4803052 2.799977 
8 3 22 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 252 5 0 0.80560714 0.19439283 1.0 1.0 0.03435478 4.863345 3.4191356 0.010968436 0.003943277 0.0016019219 0.04355339 0.0016019219 0.04944769 0.03435478 0.13208033 0.20516507 0.0029246223 0.12310681 0.008658828 0.06362764 0.19308303 0.0013083193 0.040058587 0.0016019219 0.03516975 0.015162397 0.0013083193 0.023591865 0.0013083193 0.002154257 0.0013083193 0.0016019219 0.0013083193 0.03435478 4.863345 3.4191356 
8 3 23 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 5 0 0.9997911 2.0891553e-4 1.0 1.0 0.7476713 0.41952395 1.401503 2.5182156e-4 2.5182156e-4 2.5182156e-4 0.0229906 2.5182156e-4 0.7476713 0.081741095 0.009662582 0.08982771 2.5182156e-4 0.006312274 0.0011076719 2.5182156e-4 0.03439286 2.5182156e-4 6.797772e-4 2.5182156e-4 2.5182156e-4 2.5182156e-4 2.5182156e-4 2.5182156e-4 2.5182156e-4 0.0011076719 2.5182156e-4 2.5182156e-4 2.5182156e-4 0.7476713 0.41952395 1.401503 
8 3 24 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 276 6 0 0.8699427 0.13005728 1.0 1.0 0.2384144 2.0684566 3.10516 0.0029401584 0.022349369 0.008422891 0.2384144 0.0029401584 0.10532826 0.05416563 0.08009326 0.22584136 0.004396986 0.111914374 0.0010139452 0.0046790005 0.09507519 0.0010139452 0.028173054 0.0010139452 0.004112239 0.0010139452 0.0010139452 0.0010139452 0.0010139452 0.0010139452 0.0010139452 0.0010139452 0.0010139452 0.2384144 2.0684566 3.10516 
