"sub","age","sex","yomt","somt","prof","style","trial_No","trial_idx","mel","resp","resp_rt","conf","conf_rt","cond","deviance","dev","acc"
20,83,"m","4","13",1,1,40,42,"5b",2,0.734,4,0.635,"tonal","std",2,1
20,83,"m","4","13",1,1,41,30,"2b",2,1.35,4,0.602,"tonal","std",2,1
20,83,"m","4","13",1,1,42,4,"2a",1,0.836,4,1.071,"atonal","std",2,0
20,83,"m","4","13",1,1,43,40,"5a",1,0.602,4,0.557,"tonal","std",2,0
20,83,"m","4","13",1,1,44,26,"1b",2,2.487,4,0.553,"tonal","std",2,1
20,83,"m","4","13",1,1,45,31,"2b",2,0.77,4,0.436,"tonal","dev",1,0
20,83,"m","4","13",1,1,46,5,"2a",1,0.941,4,1.477,"atonal","dev",1,1
20,83,"m","4","13",1,1,47,39,"4b",2,0.635,4,0.585,"tonal","dev",1,0
21,31,"f","0","0",1,1,0,19,"5b",1,1.23474,6,1.02569,"atonal","dev",1,1
21,31,"f","0","0",1,1,1,5,"2a",2,4.263825,2,0.53603,"atonal","dev",1,0
21,31,"f","0","0",1,1,2,4,"2a",1,0.900715,6,1.883405,"atonal","std",2,0
21,31,"f","0","0",1,1,3,26,"1b",1,0.713315,6,0.667695,"tonal","std",2,0
21,31,"f","0","0",1,1,4,24,"1a",2,0.58267,5,0.330375,"tonal","std",2,1
21,31,"f","0","0",1,1,5,8,"3a",2,0.908875,5,0.273595,"atonal","std",2,1
21,31,"f","0","0",1,1,6,0,"1a",2,0.716835,5,0.40587,"atonal","std",2,1
21,31,"f","0","0",1,1,7,42,"5b",1,1.00126,5,0.509445,"tonal","std",2,0
21,31,"f","0","0",1,1,8,2,"1b",1,0.589295,5,0.335675,"atonal","std",2,0
21,31,"f","0","0",1,1,9,45,"6a",2,1.10801,5,0.25483,"tonal","dev",1,0
21,31,"f","0","0",1,1,10,29,"2a",1,0.772565,6,0.476475,"tonal","dev",1,1
21,31,"f","0","0",1,1,11,23,"6b",1,0.619045,1,0.87974,"atonal","dev",1,1
21,31,"f","0","0",1,1,12,17,"5a",1,0.98287,7,0.2879,"atonal","dev",1,1
21,31,"f","0","0",1,1,13,28,"2a",2,0.65145,6,0.319435,"tonal","std",2,1
21,31,"f","0","0",1,1,14,20,"6a",1,0.65095,6,0.307175,"atonal","std",2,0
21,31,"f","0","0",1,1,15,39,"4b",1,0.45562,5,0.26866,"tonal","dev",1,1
21,31,"f","0","0",1,1,16,36,"4a",1,0.925145,4,0.244675,"tonal","std",2,0
21,31,"f","0","0",1,1,17,35,"3b",1,1.191945,5,0.83398,"tonal","dev",1,1
21,31,"f","0","0",1,1,18,34,"3b",1,1.12599,5,0.48444,"tonal","std",2,0
21,31,"f","0","0",1,1,19,16,"5a",1,1.48564,5,1.817945,"atonal","std",2,0
21,31,"f","0","0",1,1,20,25,"1a",2,0.78544,5,0.16129,"tonal","dev",1,0
21,31,"f","0","0",1,1,21,9,"3a",2,0.57972,5,0.18131,"atonal","dev",1,0
21,31,"f","0","0",1,1,22,31,"2b",1,0.861405,5,1.80825,"tonal","dev",1,1
21,31,"f","0","0",1,1,23,47,"6b",1,0.923325,5,1.22984,"tonal","dev",1,1
21,31,"f","0","0",1,1,24,33,"3a",1,0.04479,1,0.939165,"tonal","dev",1,1
21,31,"f","0","0",1,1,25,41,"5a",2,1.46723,5,0.200725,"tonal","dev",1,0
21,31,"f","0","0",1,1,26,32,"3a",2,0.70433,6,0.790605,"tonal","std",2,1
21,31,"f","0","0",1,1,27,11,"3b",2,0.63084,6,0.28411,"atonal","dev",1,0
21,31,"f","0","0",1,1,28,30,"2b",2,0.62451,5,0.18449,"tonal","std",2,1
21,31,"f","0","0",1,1,29,37,"4a",2,0.690885,5,0.29139,"tonal","dev",1,0
21,31,"f","0","0",1,1,30,6,"2b",1,0.717975,5,0.284485,"atonal","std",2,0
21,31,"f","0","0",1,1,31,12,"4a",1,0.823,5,0.22641,"atonal","std",2,0
21,31,"f","0","0",1,1,32,15,"4b",1,1.417135,6,0.6615,"atonal","dev",1,1
21,31,"f","0","0",1,1,33,18,"5b",1,0.734115,5,0.57654,"atonal","std",2,0
21,31,"f","0","0",1,1,34,13,"4a",1,0.69668,6,0.270445,"atonal","dev",1,1
21,31,"f","0","0",1,1,35,44,"6a",2,0.522105,6,0.1935,"tonal","std",2,1
21,31,"f","0","0",1,1,36,27,"1b",2,0.70077,7,0.762945,"tonal","dev",1,0
21,31,"f","0","0",1,1,37,1,"1a",2,0.77947,5,0.472375,"atonal","dev",1,0
21,31,"f","0","0",1,1,38,43,"5b",1,0.60054,5,0.23461,"tonal","dev",1,1
21,31,"f","0","0",1,1,39,10,"3b",2,0.572115,5,0.39424,"atonal","std",2,1
21,31,"f","0","0",1,1,40,14,"4b",2,0.75039,5,0.25068,"atonal","std",2,1
21,31,"f","0","0",1,1,41,7,"2b",1,1.221745,5,0.29526,"atonal","dev",1,1
21,31,"f","0","0",1,1,42,3,"1b",1,0.52709,5,0.200795,"atonal","dev",1,1
21,31,"f","0","0",1,1,43,40,"5a",2,0.51747,5,0.193755,"tonal","std",2,1
21,31,"f","0","0",1,1,44,22,"6b",2,0.77268,5,0.267245,"atonal","std",2,1
21,31,"f","0","0",1,1,45,38,"4b",1,0.99377,5,0.192425,"tonal","std",2,0
21,31,"f","0","0",1,1,46,46,"6b",2,0.54448,5,0.16766,"tonal","std",2,1
21,31,"f","0","0",1,1,47,21,"6a",2,0.739235,5,0.13372,"atonal","dev",1,0
22,34,"m","0","0",1,1,0,25,"1a",1,4.569,4,2.469,"tonal","dev",1,1
22,34,"m","0","0",1,1,1,20,"6a",2,2.07,4,1.003,"atonal","std",2,1
22,34,"m","0","0",1,1,2,21,"6a",1,3.971,4,1.083,"atonal","dev",1,1
22,34,"m","0","0",1,1,3,11,"3b",2,0.786,4,1.441,"atonal","dev",1,0
22,34,"m","0","0",1,1,4,7,"2b",1,0.905,4,0.368,"atonal","dev",1,1
22,34,"m","0","0",1,1,5,40,"5a",2,0.584,4,0.387,"tonal","std",2,1
22,34,"m","0","0",1,1,6,12,"4a",2,0.569,4,0.636,"atonal","std",2,1
22,34,"m","0","0",1,1,7,9,"3a",2,3.884,2,1.637,"atonal","dev",1,0
22,34,"m","0","0",1,1,8,22,"6b",2,2.436,1,1.67,"atonal","std",2,1
22,34,"m","0","0",1,1,9,33,"3a",1,0.886,3,1.502,"tonal","dev",1,1
22,34,"m","0","0",1,1,10,18,"5b",2,0.854,3,1.903,"atonal","std",2,1
22,34,"m","0","0",1,1,11,1,"1a",2,1.156,2,0.786,"atonal","dev",1,0
22,34,"m","0","0",1,1,12,44,"6a",2,0.703,2,0.483,"tonal","std",2,1
22,34,"m","0","0",1,1,13,3,"1b",1,1.119,3,0.92,"atonal","dev",1,1
22,34,"m","0","0",1,1,14,41,"5a",2,0.991,5,3.071,"tonal","dev",1,0
22,34,"m","0","0",1,1,15,10,"3b",2,1.908,2,1.352,"atonal","std",2,1
22,34,"m","0","0",1,1,16,0,"1a",1,4.919,2,0.823,"atonal","std",2,0
22,34,"m","0","0",1,1,17,30,"2b",2,1.153,3,0.851,"tonal","std",2,1
22,34,"m","0","0",1,1,18,19,"5b",2,2.17,2,0.285,"atonal","dev",1,0
22,34,"m","0","0",1,1,19,6,"2b",2,1.202,2,0.433,"atonal","std",2,1
22,34,"m","0","0",1,1,20,34,"3b",2,16.674,3,0.552,"tonal","std",2,1
22,34,"m","0","0",1,1,21,27,"1b",1,8.402,5,2.404,"tonal","dev",1,1
22,34,"m","0","0",1,1,22,23,"6b",1,1.687,3,1.987,"atonal","dev",1,1
22,34,"m","0","0",1,1,23,24,"1a",2,10.236,1,1.12,"tonal","std",2,1
22,34,"m","0","0",1,1,24,5,"2a",1,7.519,3,1.738,"atonal","dev",1,1
22,34,"m","0","0",1,1,25,36,"4a",2,0.701,3,1.204,"tonal","std",2,1
22,34,"m","0","0",1,1,26,42,"5b",2,1.453,3,0.889,"tonal","std",2,1
22,34,"m","0","0",1,1,27,31,"2b",2,0.591,4,2.203,"tonal","dev",1,0
22,34,"m","0","0",1,1,28,38,"4b",2,0.922,3,0.671,"tonal","std",2,1
22,34,"m","0","0",1,1,29,39,"4b",1,0.451,5,2.053,"tonal","dev",1,1
22,34,"m","0","0",1,1,30,4,"2a",1,0.976,2,0.783,"atonal","std",2,0
22,34,"m","0","0",1,1,31,37,"4a",1,0.552,3,1.235,"tonal","dev",1,1
22,34,"m","0","0",1,1,32,15,"4b",1,0.639,4,1.92,"atonal","dev",1,1
22,34,"m","0","0",1,1,33,43,"5b",2,1.439,2,0.587,"tonal","dev",1,0
22,34,"m","0","0",1,1,34,8,"3a",2,2.569,1,0.816,"atonal","std",2,1
22,34,"m","0","0",1,1,35,47,"6b",1,1.352,5,1.484,"tonal","dev",1,1
22,34,"m","0","0",1,1,36,2,"1b",1,3.368,3,1.237,"atonal","std",2,0
22,34,"m","0","0",1,1,37,32,"3a",2,0.953,4,2.17,"tonal","std",2,1
22,34,"m","0","0",1,1,38,14,"4b",2,3.037,2,0.352,"atonal","std",2,1
22,34,"m","0","0",1,1,39,29,"2a",1,1.303,5,3.852,"tonal","dev",1,1
22,34,"m","0","0",1,1,40,16,"5a",1,2.201,2,0.326,"atonal","std",2,0
22,34,"m","0","0",1,1,41,45,"6a",1,2.766,4,2.901,"tonal","dev",1,1
22,34,"m","0","0",1,1,42,46,"6b",2,4.085,2,0.133,"tonal","std",2,1
22,34,"m","0","0",1,1,43,13,"4a",1,1.304,5,0.92,"atonal","dev",1,1
22,34,"m","0","0",1,1,44,26,"1b",2,1.936,3,0.303,"tonal","std",2,1
22,34,"m","0","0",1,1,45,17,"5a",1,1.085,3,1.238,"atonal","dev",1,1
22,34,"m","0","0",1,1,46,35,"3b",1,0.392,3,0.254,"tonal","dev",1,1
22,34,"m","0","0",1,1,47,28,"2a",2,0.284,3,0.486,"tonal","std",2,1
23,36,"m","0","0",1,1,0,0,"1a",1,1.51834,7,1.951795,"atonal","std",2,0
23,36,"m","0","0",1,1,1,7,"2b",2,4.134775,1,1.684915,"atonal","dev",1,0
23,36,"m","0","0",1,1,2,12,"4a",1,1.5194,5,1.18618,"atonal","std",2,0
23,36,"m","0","0",1,1,3,47,"6b",1,2.23861,5,2.58546,"tonal","dev",1,1
23,36,"m","0","0",1,1,4,40,"5a",1,3.801875,5,1.83506,"tonal","std",2,0
23,36,"m","0","0",1,1,5,3,"1b",2,2.239215,6,1.2357,"atonal","dev",1,0
23,36,"m","0","0",1,1,6,17,"5a",1,6.28777,5,1.452065,"atonal","dev",1,1
23,36,"m","0","0",1,1,7,23,"6b",2,3.90429,2,3.801355,"atonal","dev",1,0
23,36,"m","0","0",1,1,8,22,"6b",2,2.30231,2,1.202345,"atonal","std",2,1
23,36,"m","0","0",1,1,9,19,"5b",1,5.75383,3,3.069145,"atonal","dev",1,1
23,36,"m","0","0",1,1,10,14,"4b",2,3.735215,4,2.43491,"atonal","std",2,1
23,36,"m","0","0",1,1,11,27,"1b",1,1.97395,3,5.168565,"tonal","dev",1,1
23,36,"m","0","0",1,1,12,16,"5a",2,1.51833,6,2.838725,"atonal","std",2,1
23,36,"m","0","0",1,1,13,5,"2a",1,9.21017,6,1.51605,"atonal","dev",1,1
23,36,"m","0","0",1,1,14,34,"3b",1,3.287195,5,1.21703,"tonal","std",2,0
23,36,"m","0","0",1,1,15,41,"5a",1,4.23841,3,3.485875,"tonal","dev",1,1
23,36,"m","0","0",1,1,16,4,"2a",2,6.77202,3,3.117165,"atonal","std",2,1
23,36,"m","0","0",1,1,17,33,"3a",2,1.58738,6,1.66952,"tonal","dev",1,0
23,36,"m","0","0",1,1,18,6,"2b",2,1.389605,6,2.03721,"atonal","std",2,1
23,36,"m","0","0",1,1,19,2,"1b",1,2.27048,6,1.06945,"atonal","std",2,0
23,36,"m","0","0",1,1,20,21,"6a",1,4.503145,5,1.219055,"atonal","dev",1,1
23,36,"m","0","0",1,1,21,11,"3b",2,2.604835,6,2.467075,"atonal","dev",1,0
23,36,"m","0","0",1,1,22,15,"4b",1,1.452405,3,1.419185,"atonal","dev",1,1
23,36,"m","0","0",1,1,23,25,"1a",1,6.588375,5,1.76779,"tonal","dev",1,1
23,36,"m","0","0",1,1,24,1,"1a",1,1.671915,6,1.38557,"atonal","dev",1,1
23,36,"m","0","0",1,1,25,20,"6a",1,4.92049,6,1.218805,"atonal","std",2,0
23,36,"m","0","0",1,1,26,24,"1a",1,7.803755,6,1.40057,"tonal","std",2,0
23,36,"m","0","0",1,1,27,32,"3a",2,4.23552,4,1.17026,"tonal","std",2,1
23,36,"m","0","0",1,1,28,39,"4b",1,1.602155,3,1.83544,"tonal","dev",1,1
23,36,"m","0","0",1,1,29,29,"2a",1,0.952255,5,2.136165,"tonal","dev",1,1
23,36,"m","0","0",1,1,30,18,"5b",2,1.551315,1,3.456825,"atonal","std",2,1
23,36,"m","0","0",1,1,31,42,"5b",1,0.986805,5,1.083555,"tonal","std",2,0
23,36,"m","0","0",1,1,32,26,"1b",2,2.535305,1,3.150365,"tonal","std",2,1
23,36,"m","0","0",1,1,33,44,"6a",2,1.48952,1,1.123765,"tonal","std",2,1
23,36,"m","0","0",1,1,34,38,"4b",1,1.35202,3,1.634055,"tonal","std",2,0
23,36,"m","0","0",1,1,35,35,"3b",1,0.815315,5,1.271095,"tonal","dev",1,1
23,36,"m","0","0",1,1,36,13,"4a",2,2.701875,4,1.556785,"atonal","dev",1,0
23,36,"m","0","0",1,1,37,45,"6a",2,1.408655,3,2.788045,"tonal","dev",1,0
23,36,"m","0","0",1,1,38,8,"3a",1,2.334205,5,2.073025,"atonal","std",2,0
23,36,"m","0","0",1,1,39,37,"4a",1,1.13465,5,4.090865,"tonal","dev",1,1
23,36,"m","0","0",1,1,40,10,"3b",2,1.418445,5,1.25646,"atonal","std",2,1
23,36,"m","0","0",1,1,41,31,"2b",2,1.48447,4,1.03558,"tonal","dev",1,0
23,36,"m","0","0",1,1,42,28,"2a",2,174.664895,1,1.16067,"tonal","std",2,1
23,36,"m","0","0",1,1,43,30,"2b",2,1.68583,5,2.407655,"tonal","std",2,1
23,36,"m","0","0",1,1,44,46,"6b",1,1.087135,5,0.98051,"tonal","std",2,0
23,36,"m","0","0",1,1,45,36,"4a",1,0.82178,5,0.836025,"tonal","std",2,0
23,36,"m","0","0",1,1,46,43,"5b",2,1.968115,1,0.88946,"tonal","dev",1,0
23,36,"m","0","0",1,1,47,9,"3a",1,1.134505,5,2.068005,"atonal","dev",1,1
24,40,"f","35","5",2,5,0,8,"3a",1,1.379,7,2.653,"atonal","std",2,0
24,40,"f","35","5",2,5,1,15,"4b",1,0.517,7,0.943,"atonal","dev",1,1
24,40,"f","35","5",2,5,2,46,"6b",2,1.46,4,2.681,"tonal","std",2,1
24,40,"f","35","5",2,5,3,9,"3a",1,6.014,6,3.424,"atonal","dev",1,1
24,40,"f","35","5",2,5,4,42,"5b",1,0.994,7,0.73,"tonal","std",2,0
24,40,"f","35","5",2,5,5,6,"2b",2,0.985,7,1.437,"atonal","std",2,1
24,40,"f","35","5",2,5,6,3,"1b",2,3.182,6,1.197,"atonal","dev",1,0
24,40,"f","35","5",2,5,7,32,"3a",2,1.502,7,0.743,"tonal","std",2,1
24,40,"f","35","5",2,5,8,23,"6b",2,3.007,6,1.35,"atonal","dev",1,0
24,40,"f","35","5",2,5,9,44,"6a",2,1.249,6,0.737,"tonal","std",2,1
24,40,"f","35","5",2,5,10,27,"1b",2,0.647,6,0.82,"tonal","dev",1,0
24,40,"f","35","5",2,5,11,7,"2b",2,0.597,6,0.533,"atonal","dev",1,0
24,40,"f","35","5",2,5,12,21,"6a",2,1.556,6,0.533,"atonal","dev",1,0
24,40,"f","35","5",2,5,13,2,"1b",2,0.344,7,0.527,"atonal","std",2,1
24,40,"f","35","5",2,5,14,11,"3b",2,0.404,6,0.952,"atonal","dev",1,0
24,40,"f","35","5",2,5,15,0,"1a",1,1.18,6,0.861,"atonal","std",2,0
24,40,"f","35","5",2,5,16,18,"5b",2,1.698,6,1.064,"atonal","std",2,1
24,40,"f","35","5",2,5,17,28,"2a",2,1.161,6,1.201,"tonal","std",2,1
24,40,"f","35","5",2,5,18,33,"3a",2,1.112,7,1.086,"tonal","dev",1,0
24,40,"f","35","5",2,5,19,25,"1a",2,1.069,6,0.525,"tonal","dev",1,0
24,40,"f","35","5",2,5,20,22,"6b",2,0.968,6,0.468,"atonal","std",2,1
24,40,"f","35","5",2,5,21,10,"3b",2,0.326,6,0.469,"atonal","std",2,1
24,40,"f","35","5",2,5,22,41,"5a",2,1.77,6,0.863,"tonal","dev",1,0
24,40,"f","35","5",2,5,23,14,"4b",2,1.567,6,0.331,"atonal","std",2,1
24,40,"f","35","5",2,5,24,19,"5b",1,0.387,6,0.402,"atonal","dev",1,1
24,40,"f","35","5",2,5,25,47,"6b",2,1.243,6,0.597,"tonal","dev",1,0
24,40,"f","35","5",2,5,26,36,"4a",1,0.39,7,0.529,"tonal","std",2,0
24,40,"f","35","5",2,5,27,24,"1a",2,0.587,7,0.861,"tonal","std",2,1
24,40,"f","35","5",2,5,28,38,"4b",2,0.582,7,0.471,"tonal","std",2,1
24,40,"f","35","5",2,5,29,5,"2a",2,0.261,6,0.67,"atonal","dev",1,0
24,40,"f","35","5",2,5,30,4,"2a",1,0.463,6,0.529,"atonal","std",2,0
24,40,"f","35","5",2,5,31,39,"4b",2,0.391,7,0.467,"tonal","dev",1,0
24,40,"f","35","5",2,5,32,37,"4a",2,0.398,7,0.402,"tonal","dev",1,0
24,40,"f","35","5",2,5,33,34,"3b",2,0.327,7,0.471,"tonal","std",2,1
24,40,"f","35","5",2,5,34,17,"5a",1,0.915,6,0.602,"atonal","dev",1,1
24,40,"f","35","5",2,5,35,26,"1b",2,0.589,7,0.461,"tonal","std",2,1
24,40,"f","35","5",2,5,36,1,"1a",2,1.36,6,0.392,"atonal","dev",1,0
24,40,"f","35","5",2,5,37,31,"2b",1,0.784,6,0.467,"tonal","dev",1,1
24,40,"f","35","5",2,5,38,12,"4a",2,0.387,6,0.888,"atonal","std",2,1
24,40,"f","35","5",2,5,39,16,"5a",2,0.985,6,0.336,"atonal","std",2,1
24,40,"f","35","5",2,5,40,35,"3b",1,0.327,7,0.614,"tonal","dev",1,1
24,40,"f","35","5",2,5,41,13,"4a",2,0.325,6,0.617,"atonal","dev",1,0
24,40,"f","35","5",2,5,42,45,"6a",2,0.541,6,0.401,"tonal","dev",1,0
24,40,"f","35","5",2,5,43,30,"2b",2,0.329,7,0.945,"tonal","std",2,1
24,40,"f","35","5",2,5,44,43,"5b",1,0.774,7,0.599,"tonal","dev",1,1
24,40,"f","35","5",2,5,45,29,"2a",1,0.389,7,0.463,"tonal","dev",1,1
24,40,"f","35","5",2,5,46,20,"6a",2,0.91,6,0.664,"atonal","std",2,1
24,40,"f","35","5",2,5,47,40,"5a",1,2.509,6,0.818,"tonal","std",2,0
25,24,"f","1","6",1,5,0,37,"4a",2,2.93918,6,6.44488,"tonal","dev",1,0
25,24,"f","1","6",1,5,1,24,"1a",2,2.47019,4,7.34739,"tonal","std",2,1
25,24,"f","1","6",1,5,2,41,"5a",2,2.463705,4,1.96831,"tonal","dev",1,0
25,24,"f","1","6",1,5,3,4,"2a",2,2.474245,4,2.007645,"atonal","std",2,1
25,24,"f","1","6",1,5,4,29,"2a",1,1.999995,6,2.73996,"tonal","dev",1,1
25,24,"f","1","6",1,5,5,6,"2b",2,2.14992,4,1.084785,"atonal","std",2,1
25,24,"f","1","6",1,5,6,3,"1b",2,2.965995,1,1.026255,"atonal","dev",1,0
25,24,"f","1","6",1,5,7,1,"1a",1,3.535565,3,2.49925,"atonal","dev",1,1
25,24,"f","1","6",1,5,8,25,"1a",2,3.010365,1,0.918165,"tonal","dev",1,0
25,24,"f","1","6",1,5,9,14,"4b",2,2.583265,1,0.3374,"atonal","std",2,1
25,24,"f","1","6",1,5,10,8,"3a",2,2.00156,2,1.417915,"atonal","std",2,1
25,24,"f","1","6",1,5,11,36,"4a",2,2.23367,1,1.067435,"tonal","std",2,1
25,24,"f","1","6",1,5,12,11,"3b",2,2.517535,1,1.117565,"atonal","dev",1,0
25,24,"f","1","6",1,5,13,32,"3a",2,2.071095,2,1.116925,"tonal","std",2,1
25,24,"f","1","6",1,5,14,18,"5b",1,2.832015,1,0.544555,"atonal","std",2,0
25,24,"f","1","6",1,5,15,16,"5a",2,2.133585,2,0.573735,"atonal","std",2,1
25,24,"f","1","6",1,5,16,10,"3b",2,2.177365,2,0.37446,"atonal","std",2,1
25,24,"f","1","6",1,5,17,22,"6b",2,1.735745,1,0.317745,"atonal","std",2,1
25,24,"f","1","6",1,5,18,39,"4b",1,2.27305,1,0.38573,"tonal","dev",1,1
25,24,"f","1","6",1,5,19,38,"4b",2,2.172875,1,0.39639,"tonal","std",2,1
25,24,"f","1","6",1,5,20,9,"3a",1,1.72483,4,2.73246,"atonal","dev",1,1
25,24,"f","1","6",1,5,21,13,"4a",1,1.460625,5,1.36206,"atonal","dev",1,1
25,24,"f","1","6",1,5,22,17,"5a",1,1.521975,5,2.84944,"atonal","dev",1,1
25,24,"f","1","6",1,5,23,34,"3b",2,2.08949,3,2.17264,"tonal","std",2,1
25,24,"f","1","6",1,5,24,44,"6a",2,2.350095,3,1.18865,"tonal","std",2,1
25,24,"f","1","6",1,5,25,30,"2b",2,1.949865,1,1.58502,"tonal","std",2,1
25,24,"f","1","6",1,5,26,19,"5b",2,1.356635,2,1.6505,"atonal","dev",1,0
25,24,"f","1","6",1,5,27,46,"6b",2,1.767615,2,0.985845,"tonal","std",2,1
25,24,"f","1","6",1,5,28,42,"5b",2,1.624085,1,0.47575,"tonal","std",2,1
25,24,"f","1","6",1,5,29,26,"1b",2,2.049575,1,0.244185,"tonal","std",2,1
25,24,"f","1","6",1,5,30,12,"4a",2,4.68564,1,4.256855,"atonal","std",2,1
25,24,"f","1","6",1,5,31,47,"6b",2,2.33282,1,0.186405,"tonal","dev",1,0
25,24,"f","1","6",1,5,32,27,"1b",1,1.259415,4,1.144645,"tonal","dev",1,1
25,24,"f","1","6",1,5,33,40,"5a",1,1.93573,4,1.235505,"tonal","std",2,0
25,24,"f","1","6",1,5,34,5,"2a",1,1.328945,5,0.419405,"atonal","dev",1,1
25,24,"f","1","6",1,5,35,33,"3a",2,1.81065,4,0.96888,"tonal","dev",1,0
25,24,"f","1","6",1,5,36,31,"2b",1,1.236455,5,0.43651,"tonal","dev",1,1
25,24,"f","1","6",1,5,37,43,"5b",1,1.284805,5,0.391065,"tonal","dev",1,1
25,24,"f","1","6",1,5,38,23,"6b",1,1.384415,7,1.350395,"atonal","dev",1,1
25,24,"f","1","6",1,5,39,15,"4b",1,1.790675,5,1.251815,"atonal","dev",1,1
25,24,"f","1","6",1,5,40,35,"3b",1,1.20587,4,1.03169,"tonal","dev",1,1
25,24,"f","1","6",1,5,41,21,"6a",1,1.550425,6,0.66787,"atonal","dev",1,1
25,24,"f","1","6",1,5,42,28,"2a",1,2.204025,7,0.600895,"tonal","std",2,0
25,24,"f","1","6",1,5,43,20,"6a",2,2.549985,5,1.10134,"atonal","std",2,1
25,24,"f","1","6",1,5,44,0,"1a",1,5.21428,6,1.528445,"atonal","std",2,0
25,24,"f","1","6",1,5,45,2,"1b",2,2.283365,1,0.218805,"atonal","std",2,1
25,24,"f","1","6",1,5,46,7,"2b",1,17.273455,4,1.46812,"atonal","dev",1,1
25,24,"f","1","6",1,5,47,45,"6a",2,3.693015,3,0.534545,"tonal","dev",1,0
26,35,"f","2","7",1,1,0,19,"5b",1,3.973,2,2.02,"atonal","dev",1,1
26,35,"f","2","7",1,1,1,46,"6b",1,3.836,2,2.051,"tonal","std",2,0
26,35,"f","2","7",1,1,2,27,"1b",1,4.345,2,1.32,"tonal","dev",1,1
26,35,"f","2","7",1,1,3,31,"2b",1,3.61,2,2.092,"tonal","dev",1,1
26,35,"f","2","7",1,1,4,26,"1b",2,1.269,2,1.013,"tonal","std",2,1
26,35,"f","2","7",1,1,5,1,"1a",2,2.768,2,1.435,"atonal","dev",1,0
26,35,"f","2","7",1,1,6,38,"4b",1,4.136,2,1.153,"tonal","std",2,0
26,35,"f","2","7",1,1,7,33,"3a",1,6.495,1,2.271,"tonal","dev",1,1
26,35,"f","2","7",1,1,8,32,"3a",1,1.893,3,2.268,"tonal","std",2,0
26,35,"f","2","7",1,1,9,18,"5b",2,4.576,1,2.008,"atonal","std",2,1
26,35,"f","2","7",1,1,10,3,"1b",1,2.937,1,1.618,"atonal","dev",1,1
26,35,"f","2","7",1,1,11,12,"4a",1,2.996,1,2.062,"atonal","std",2,0
26,35,"f","2","7",1,1,12,41,"5a",2,1.456,2,1.592,"tonal","dev",1,0
26,35,"f","2","7",1,1,13,20,"6a",1,1.238,2,1.09,"atonal","std",2,0
26,35,"f","2","7",1,1,14,40,"5a",1,2.223,1,1.885,"tonal","std",2,0
26,35,"f","2","7",1,1,15,11,"3b",1,1.687,1,1.284,"atonal","dev",1,1
26,35,"f","2","7",1,1,16,8,"3a",1,1.538,1,1.234,"atonal","std",2,0
26,35,"f","2","7",1,1,17,23,"6b",1,3.987,1,1.35,"atonal","dev",1,1
26,35,"f","2","7",1,1,18,34,"3b",2,2.321,2,1.634,"tonal","std",2,1
26,35,"f","2","7",1,1,19,28,"2a",2,1.603,2,1.919,"tonal","std",2,1
26,35,"f","2","7",1,1,20,35,"3b",2,1.305,1,1.311,"tonal","dev",1,0
26,35,"f","2","7",1,1,21,22,"6b",1,2.002,2,1.158,"atonal","std",2,0
26,35,"f","2","7",1,1,22,9,"3a",1,1.753,2,1.411,"atonal","dev",1,1
26,35,"f","2","7",1,1,23,24,"1a",1,2.321,1,0.984,"tonal","std",2,0
26,35,"f","2","7",1,1,24,39,"4b",1,1.085,1,1.595,"tonal","dev",1,1
26,35,"f","2","7",1,1,25,36,"4a",1,1.95,1,1.785,"tonal","std",2,0
26,35,"f","2","7",1,1,26,0,"1a",1,1.675,2,2.17,"atonal","std",2,0
26,35,"f","2","7",1,1,27,45,"6a",1,0.856,3,1.439,"tonal","dev",1,1
26,35,"f","2","7",1,1,28,47,"6b",2,1.311,2,1.686,"tonal","dev",1,0
26,35,"f","2","7",1,1,29,7,"2b",1,2.435,1,1.177,"atonal","dev",1,1
26,35,"f","2","7",1,1,30,44,"6a",1,0.477,3,2.007,"tonal","std",2,0
26,35,"f","2","7",1,1,31,42,"5b",2,1.535,2,1.194,"tonal","std",2,1
26,35,"f","2","7",1,1,32,15,"4b",1,1.188,1,1.156,"atonal","dev",1,1
26,35,"f","2","7",1,1,33,17,"5a",2,2.068,2,1.595,"atonal","dev",1,0
26,35,"f","2","7",1,1,34,29,"2a",2,2.008,1,1.169,"tonal","dev",1,0
26,35,"f","2","7",1,1,35,21,"6a",1,2.997,1,1.586,"atonal","dev",1,1
26,35,"f","2","7",1,1,36,37,"4a",1,1.622,1,2.352,"tonal","dev",1,1
26,35,"f","2","7",1,1,37,14,"4b",1,2.412,1,1.237,"atonal","std",2,0
26,35,"f","2","7",1,1,38,4,"2a",1,1.539,1,1.258,"atonal","std",2,0
26,35,"f","2","7",1,1,39,2,"1b",1,2.285,1,1.209,"atonal","std",2,0
26,35,"f","2","7",1,1,40,25,"1a",2,0.803,1,2.037,"tonal","dev",1,0
26,35,"f","2","7",1,1,41,30,"2b",2,1.485,3,1.519,"tonal","std",2,1
26,35,"f","2","7",1,1,42,43,"5b",2,1.64,2,1.66,"tonal","dev",1,0
26,35,"f","2","7",1,1,43,10,"3b",2,1.368,1,1.719,"atonal","std",2,1
26,35,"f","2","7",1,1,44,6,"2b",1,5.069,1,0.827,"atonal","std",2,0
