dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 probability information.content entropy 
28 3 20 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 2 1.0 0.05405405 4.2094536 2.8185282 0.37837842 0.05405405 0.02702703 0.081081085 0.081081085 0.02702703 0.1891892 0.02702703 0.05405405 0.02702703 0.05405405 0.05405405 4.2094536 2.8185282 
28 3 21 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 240 1 1.0 0.104477614 3.2587342 3.01769 0.06716418 0.06716418 0.029850744 0.104477614 0.104477614 0.029850744 0.104477614 0.029850744 0.104477614 0.029850744 0.32835823 0.104477614 3.2587342 3.01769 
28 3 22 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 252 1 1.0 0.18233083 2.4553695 2.9639146 0.25751877 0.05075188 0.02255639 0.18233083 0.18233083 0.02255639 0.10714285 0.02255639 0.078947365 0.02255639 0.05075188 0.18233083 2.4553695 2.9639146 
28 3 23 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 2 1.0 0.07608696 3.716207 2.6983025 0.04891304 0.1576087 0.021739129 0.07608696 0.07608696 0.021739129 0.42934784 0.021739129 0.07608696 0.021739129 0.04891304 0.07608696 3.716207 2.6983025 
28 3 24 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 276 1 1.0 0.060402684 4.0492435 2.9862425 0.060402684 0.060402684 0.026845638 0.12751678 0.22818792 0.026845638 0.26174498 0.026845638 0.09395974 0.026845638 0.060402684 0.060402684 4.0492435 2.9862425 
28 3 25 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 288 1 1.0 0.33566436 1.5749087 2.9253805 0.33566436 0.090909086 0.02097902 0.12587412 0.090909086 0.02097902 0.12587412 0.02097902 0.090909086 0.02097902 0.055944055 0.33566436 1.5749087 2.9253805 
28 3 26 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 300 2 1.0 0.23631123 2.08124 2.6591785 0.03458213 0.056195963 0.012968297 0.23631123 0.056195963 0.012968297 0.07780979 0.012968297 0.13544668 0.012968297 0.351585 0.23631123 2.08124 2.6591785 
28 3 27 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 312 2 1.0 0.087779686 3.5099692 2.0499349 0.027538724 0.087779686 0.010327022 0.06196213 0.087779686 0.010327022 0.6213425 0.010327022 0.044750422 0.010327022 0.027538724 0.087779686 3.5099692 2.0499349 
28 3 28 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 1 1.0 0.030418249 5.038919 2.033735 0.6387833 0.049429655 0.011406844 0.06844106 0.049429655 0.011406844 0.06844106 0.011406844 0.049429655 0.011406844 0.030418249 0.030418249 5.038919 2.033735 
28 3 29 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 1 1.0 0.15009043 2.7360961 2.9882622 0.15009043 0.08679928 0.014466546 0.12296564 0.08679928 0.014466546 0.22242314 0.014466546 0.18625678 0.014466546 0.08679928 0.15009043 2.7360961 2.9882622 
28 3 30 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 2 1.0 0.28072625 1.832764 2.4983273 0.029329602 0.05027932 0.008379886 0.28072625 0.05027932 0.008379886 0.07122904 0.008379886 0.3645251 0.008379886 0.12011171 0.28072625 1.832764 2.4983273 
28 3 31 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 2 1.0 0.38053092 1.3939143 2.4125047 0.026548667 0.29835647 0.007585333 0.06447534 0.10872311 0.007585333 0.38053092 0.007585333 0.045512006 0.007585333 0.045512006 0.38053092 1.3939143 2.4125047 
28 3 32 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 3 1.0 0.16117588 2.6332922 2.6699352 0.31069437 0.054738976 0.009123163 0.16117588 0.24987331 0.009123163 0.07754689 0.009123163 0.054738976 0.009123163 0.054738976 0.16117588 2.6332922 2.6699352 
28 4 1 "4" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.090909086 3.4594316 3.4594312 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 3.4594316 3.4594312 
28 4 2 "4" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 12 0 1.0 0.3939394 1.3439543 2.9805846 0.3939394 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.3939394 1.3439543 2.9805846 
28 4 3 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 24 1 1.0 0.06060606 4.044394 2.9805846 0.3939394 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 4.044394 2.9805846 
28 4 4 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 36 0 1.0 0.05660377 4.142958 3.1051767 0.245283 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.245283 0.05660377 0.05660377 4.142958 3.1051767 
28 4 5 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 48 0 1.0 0.056338027 4.149747 3.215702 0.1830986 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.1830986 0.056338027 0.1830986 0.056338027 0.056338027 4.149747 3.215702 
28 4 6 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 60 0 1.0 0.057471264 4.121015 3.2970772 0.14942528 0.057471264 0.057471264 0.057471264 0.057471264 0.057471264 0.14942528 0.14942528 0.057471264 0.14942528 0.057471264 0.057471264 4.121015 3.2970772 
28 4 7 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 72 0 1.0 0.059405934 4.0732493 3.3553672 0.12871286 0.059405934 0.059405934 0.059405934 0.12871286 0.059405934 0.12871286 0.12871286 0.059405934 0.12871286 0.059405934 0.059405934 4.0732493 3.3553672 
28 4 8 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 84 0 1.0 0.06194689 4.0128245 3.396358 0.11504423 0.06194689 0.11504423 0.06194689 0.11504423 0.06194689 0.11504423 0.11504423 0.06194689 0.11504423 0.06194689 0.06194689 4.0128245 3.396358 
28 4 9 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 96 0 1.0 0.10569106 3.242075 3.424303 0.10569106 0.10569106 0.10569106 0.06504065 0.10569106 0.06504065 0.10569106 0.10569106 0.06504065 0.10569106 0.06504065 0.10569106 3.242075 3.424303 
28 4 10 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 108 1 1.0 0.08227847 3.6033413 3.1726885 0.08227847 0.30379745 0.08227847 0.0506329 0.08227847 0.0506329 0.08227847 0.08227847 0.0506329 0.08227847 0.0506329 0.08227847 3.6033413 3.1726885 
28 4 11 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 120 1 1.0 0.20382163 2.294621 3.1770828 0.07643312 0.20382163 0.23566878 0.044585988 0.07643312 0.044585988 0.07643312 0.07643312 0.044585988 0.07643312 0.044585988 0.20382163 2.294621 3.1770828 
28 4 12 "4" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 132 1 1.0 0.08026756 3.639039 3.1077719 0.08026756 0.08026756 0.3311037 0.046822745 0.08026756 0.046822745 0.08026756 0.08026756 0.046822745 0.08026756 0.046822745 0.08026756 3.639039 3.1077719 
28 4 13 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 144 1 1.0 0.205298 2.2842085 3.146011 0.2384106 0.07284769 0.10596027 0.0397351 0.07284769 0.0397351 0.07284769 0.07284769 0.0397351 0.205298 0.0397351 0.205298 2.2842085 3.146011 
28 4 14 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 156 1 1.0 0.3150685 1.6662625 3.105318 0.10958904 0.07534247 0.10958904 0.04109589 0.07534247 0.04109589 0.07534247 0.3150685 0.04109589 0.07534247 0.04109589 0.3150685 1.6662625 3.105318 
28 4 15 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 168 1 1.0 0.31506848 1.6662626 3.105318 0.109589025 0.07534246 0.109589025 0.041095886 0.07534246 0.041095886 0.31506848 0.07534246 0.041095886 0.07534246 0.041095886 0.31506848 1.6662626 3.105318 
28 4 16 "4" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 180 1 1.0 0.041095886 4.604862 3.105318 0.109589025 0.07534246 0.109589025 0.041095886 0.31506848 0.041095886 0.07534246 0.07534246 0.041095886 0.07534246 0.041095886 0.041095886 4.604862 3.105318 
28 4 17 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 192 0 1.0 0.09401709 3.4109333 3.4132395 0.12820512 0.09401709 0.12820512 0.059829053 0.09401709 0.09401709 0.09401709 0.09401709 0.059829053 0.09401709 0.059829053 0.09401709 3.4109333 3.4132395 
28 4 18 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 204 1 1.0 0.07006369 3.8351893 3.2466185 0.095541395 0.07006369 0.095541395 0.044585984 0.19745222 0.19745222 0.07006369 0.07006369 0.044585984 0.07006369 0.044585984 0.07006369 3.8351893 3.2466185 
28 4 19 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 216 1 1.0 0.15436241 2.6956065 3.2644105 0.09395972 0.067114085 0.09395972 0.040268447 0.15436241 0.15436241 0.18120804 0.067114085 0.040268447 0.067114085 0.040268447 0.15436241 2.6956065 3.2644105 
28 4 20 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 228 1 1.0 0.31428567 1.6698517 3.1332347 0.09999999 0.07142857 0.31428567 0.042857133 0.07142857 0.07142857 0.09999999 0.07142857 0.042857133 0.07142857 0.042857133 0.31428567 1.6698517 3.1332347 
28 4 21 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 240 2 1.0 0.35740066 1.4843858 2.9299662 0.07581226 0.35740066 0.17689528 0.032490965 0.05415161 0.05415161 0.07581226 0.05415161 0.032490965 0.05415161 0.032490965 0.35740066 1.4843858 2.9299662 
28 4 22 "4" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 252 3 1.0 0.17472117 2.5168738 2.9108102 0.17472117 0.05576208 0.36802974 0.033457246 0.05576208 0.05576208 0.07806691 0.05576208 0.033457246 0.05576208 0.033457246 0.17472117 2.5168738 2.9108102 
28 4 23 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 264 2 0.99999994 0.35740072 1.4843855 2.9299667 0.17689532 0.05415162 0.07581227 0.032490972 0.05415162 0.05415162 0.07581227 0.05415162 0.032490972 0.35740072 0.032490972 0.35740072 1.4843855 2.9299667 
28 4 24 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 276 1 1.0 0.5798319 0.7862934 2.3473732 0.058823522 0.0420168 0.058823522 0.02521008 0.0420168 0.0420168 0.058823522 0.5798319 0.02521008 0.0420168 0.02521008 0.5798319 0.7862934 2.3473732 
28 4 25 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 1 1.0 0.5826087 0.7794009 2.3407614 0.060869567 0.04347826 0.060869567 0.026086954 0.04347826 0.04347826 0.5826087 0.04347826 0.026086954 0.04347826 0.026086954 0.5826087 0.7794009 2.3407614 
28 4 26 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 5 1.0 0.18953323 2.3994772 2.8123066 0.05940594 0.042432815 0.05940594 0.025459686 0.18953323 0.3734088 0.1145686 0.042432815 0.025459686 0.042432815 0.025459686 0.18953323 2.3994772 2.8123066 
28 4 27 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 312 1 1.0 0.5826087 0.7794009 2.3407614 0.060869567 0.04347826 0.5826087 0.026086954 0.04347826 0.04347826 0.060869567 0.04347826 0.026086954 0.04347826 0.026086954 0.5826087 0.7794009 2.3407614 
28 4 28 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 2 1.0 0.6000001 0.73696536 2.2093346 0.04719101 0.6000001 0.11011237 0.020224718 0.033707865 0.033707865 0.04719101 0.033707865 0.020224718 0.033707865 0.020224718 0.6000001 0.73696536 2.2093346 
28 4 29 "4" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 5 1.0 0.17472117 2.5168738 2.9108102 0.17472117 0.05576208 0.36802974 0.033457246 0.05576208 0.05576208 0.07806691 0.05576208 0.033457246 0.05576208 0.033457246 0.17472117 2.5168738 2.9108102 
28 4 30 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 2 1.0 0.047191 4.4053445 2.2093346 0.11011235 0.033707857 0.047191 0.020224715 0.033707857 0.033707857 0.047191 0.033707857 0.020224715 0.59999996 0.020224715 0.047191 4.4053445 2.2093346 
28 4 31 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 1 1.0 0.09251101 3.434231 3.1755219 0.09251101 0.18942729 0.24229072 0.03964757 0.06607929 0.06607929 0.09251101 0.06607929 0.03964757 0.06607929 0.03964757 0.09251101 3.434231 3.1755219 
28 4 32 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 1 1.0 0.1125 3.152003 3.2305093 0.0875 0.0625 0.1125 0.037499998 0.15 0.15 0.19999999 0.0625 0.037499998 0.0625 0.037499998 0.1125 3.152003 3.2305093 
28 5 1 "5" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.090909086 3.4594316 3.4594312 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 3.4594316 3.4594312 
28 5 2 "5" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 12 0 1.0 0.06060606 4.044394 2.9805846 0.3939394 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 4.044394 2.9805846 
28 5 3 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 24 0 1.0 0.245283 2.0274808 3.1051767 0.245283 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.245283 0.245283 2.0274808 3.1051767 
28 5 4 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 36 1 0.99999994 0.041095886 4.604862 2.6642804 0.17808217 0.041095886 0.041095886 0.041095886 0.041095886 0.041095886 0.041095886 0.041095886 0.041095886 0.041095886 0.4520548 0.041095886 4.604862 2.6642804 
28 5 5 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 48 0 1.0 0.056338027 4.149747 3.215702 0.1830986 0.1830986 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 0.1830986 0.056338027 4.149747 3.215702 
28 5 6 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 60 0 1.0 0.1494253 2.7425036 3.2970777 0.1494253 0.1494253 0.1494253 0.05747127 0.05747127 0.05747127 0.05747127 0.05747127 0.05747127 0.05747127 0.1494253 0.1494253 2.7425036 3.2970777 
28 5 7 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 72 1 1.0 0.3781513 1.4029646 2.9223971 0.1092437 0.1092437 0.3781513 0.042016808 0.042016808 0.042016808 0.042016808 0.042016808 0.042016808 0.042016808 0.1092437 0.3781513 1.4029646 2.9223971 
28 5 8 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 84 1 1.0 0.042016804 4.57289 2.9223971 0.10924369 0.37815127 0.10924369 0.042016804 0.042016804 0.042016804 0.042016804 0.042016804 0.042016804 0.042016804 0.10924369 0.042016804 4.57289 2.9223971 
28 5 9 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 0 1.0 0.059405934 4.0732493 3.355368 0.12871286 0.12871286 0.12871286 0.059405934 0.12871286 0.059405934 0.059405934 0.059405934 0.059405934 0.059405934 0.12871286 0.059405934 4.0732493 3.355368 
28 5 10 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 108 0 1.0 0.11504423 3.1197395 3.3963578 0.11504423 0.11504423 0.11504423 0.06194689 0.11504423 0.06194689 0.11504423 0.06194689 0.06194689 0.06194689 0.11504423 0.11504423 3.1197395 3.3963578 
28 5 11 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 120 1 1.0 0.32885906 1.6044587 3.0989885 0.087248325 0.087248325 0.087248325 0.04697987 0.087248325 0.04697987 0.32885906 0.04697987 0.04697987 0.04697987 0.087248325 0.32885906 1.6044587 3.0989885 
28 5 12 "5" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 132 1 1.0 0.04697987 4.4118133 3.0989885 0.087248325 0.087248325 0.087248325 0.04697987 0.32885906 0.04697987 0.087248325 0.04697987 0.04697987 0.04697987 0.087248325 0.04697987 4.4118133 3.0989885 
28 5 13 "5" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 144 0 1.0 0.10569106 3.242075 3.424303 0.10569106 0.10569106 0.10569106 0.06504065 0.10569106 0.06504065 0.10569106 0.06504065 0.10569106 0.06504065 0.10569106 0.10569106 3.242075 3.424303 
28 5 14 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 156 1 1.0 0.30379745 1.7188183 3.1726885 0.30379745 0.08227847 0.08227847 0.0506329 0.08227847 0.0506329 0.08227847 0.0506329 0.08227847 0.0506329 0.08227847 0.30379745 1.7188183 3.1726885 
28 5 15 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 168 2 1.0 0.37201908 1.4265515 2.9227967 0.062003173 0.37201908 0.062003173 0.038155798 0.062003173 0.038155798 0.062003173 0.038155798 0.062003173 0.038155798 0.1653418 0.37201908 1.4265515 2.9227967 
28 5 16 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 180 1 1.0 0.581749 0.7815312 2.3544526 0.04942965 0.04942965 0.581749 0.030418243 0.04942965 0.030418243 0.04942965 0.030418243 0.04942965 0.030418243 0.04942965 0.581749 0.7815312 2.3544526 
28 5 17 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 192 3 1.0 0.1653418 2.5964766 2.922797 0.062003173 0.37201908 0.062003173 0.038155798 0.1653418 0.038155798 0.062003173 0.038155798 0.062003173 0.038155798 0.062003173 0.1653418 2.5964766 2.922797 
28 5 18 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 204 1 1.0 0.04942965 4.3384795 2.3544526 0.04942965 0.04942965 0.04942965 0.030418243 0.04942965 0.030418243 0.581749 0.030418243 0.04942965 0.030418243 0.04942965 0.04942965 4.3384795 2.3544526 
28 5 19 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 216 1 1.0 0.20997922 2.2516816 3.1974683 0.07484408 0.20997922 0.10602911 0.043659046 0.20997922 0.043659046 0.07484408 0.043659046 0.07484408 0.043659046 0.07484408 0.20997922 2.2516816 3.1974683 
28 5 20 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 228 1 1.0 0.038461536 4.70044 1.9551382 0.038461536 0.038461536 0.67948705 0.022435896 0.038461536 0.022435896 0.038461536 0.022435896 0.038461536 0.022435896 0.038461536 0.038461536 4.70044 1.9551382 
28 5 21 "5" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 240 1 1.0 0.038876887 4.6849437 3.169622 0.103671715 0.21166307 0.103671715 0.038876887 0.071274295 0.038876887 0.071274295 0.038876887 0.071274295 0.038876887 0.21166307 0.038876887 4.6849437 3.169622 
28 5 22 "5" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 252 0 1.0 0.059829053 4.0630097 3.4132395 0.12820512 0.09401709 0.12820512 0.059829053 0.09401709 0.059829053 0.09401709 0.059829053 0.09401709 0.09401709 0.09401709 0.059829053 4.0630097 3.4132395 
28 5 23 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 264 0 1.0 0.090909086 3.4594316 3.439671 0.115702465 0.090909086 0.115702465 0.06611569 0.090909086 0.06611569 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 3.4594316 3.439671 
28 5 24 "5" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 276 1 1.0 0.0516129 4.2761245 3.3142757 0.09032259 0.07096774 0.09032259 0.0516129 0.18064518 0.0516129 0.07096774 0.07096774 0.18064518 0.07096774 0.07096774 0.0516129 4.2761245 3.3142757 
28 5 25 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 0 1.0 0.089430876 3.483083 3.4533205 0.105691046 0.089430876 0.105691046 0.07317072 0.089430876 0.089430876 0.089430876 0.089430876 0.089430876 0.089430876 0.089430876 0.089430876 3.483083 3.4533205 
28 5 26 "5" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 1 1.0 0.13333333 2.9068906 3.3999844 0.086666666 0.07333333 0.086666666 0.06 0.13333333 0.13333333 0.07333333 0.07333333 0.13333333 0.07333333 0.07333333 0.13333333 2.9068906 3.3999844 
28 5 27 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 312 2 1.0 0.14619884 2.773996 3.2063127 0.0760234 0.064327486 0.14619884 0.05263158 0.064327486 0.064327486 0.27485383 0.064327486 0.064327486 0.064327486 0.064327486 0.14619884 2.773996 3.2063127 
28 5 28 "5" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 2 1.0 0.28214976 1.825467 3.2009223 0.07485606 0.28214976 0.07485606 0.051823422 0.13627641 0.06333973 0.06333973 0.06333973 0.06333973 0.06333973 0.06333973 0.28214976 1.825467 3.2009223 
28 5 29 "5" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 3 1.0 0.27920792 1.8405882 3.2006626 0.27920792 0.06534653 0.14455445 0.053465344 0.06534653 0.06534653 0.06534653 0.06534653 0.06534653 0.06534653 0.06534653 0.27920792 1.8405882 3.2006626 
28 5 30 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 2 1.0 0.073446326 3.7671657 3.2362363 0.073446326 0.11299435 0.073446326 0.050847456 0.06214689 0.06214689 0.06214689 0.06214689 0.06214689 0.26553673 0.11299435 0.073446326 3.7671657 3.2362363 
28 5 31 "5" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 1 1.0 0.07252748 3.7853284 3.3700519 0.085714296 0.16043958 0.09890111 0.059340667 0.16043958 0.07252748 0.07252748 0.07252748 0.07252748 0.07252748 0.07252748 0.07252748 3.7853284 3.3700519 
28 5 32 "5" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 1 1.0 0.09688582 3.3675706 3.3900456 0.08304498 0.06920415 0.09688582 0.055363324 0.1349481 0.1349481 0.08304498 0.06920415 0.1349481 0.06920415 0.06920415 0.09688582 3.3675706 3.3900456 
28 6 1 "6" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.090909086 3.4594316 3.4594312 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 0.090909086 3.4594316 3.4594312 
28 6 2 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 12 0 1.0 0.06060606 4.044394 2.9805846 0.3939394 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 0.06060606 4.044394 2.9805846 
28 6 3 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 0 1.0 0.05660377 4.142958 3.1051767 0.245283 0.05660377 0.245283 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 0.05660377 4.142958 3.1051767 
28 6 4 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 36 0 1.0 0.056338027 4.149747 3.215702 0.1830986 0.056338027 0.1830986 0.056338027 0.056338027 0.056338027 0.1830986 0.056338027 0.056338027 0.056338027 0.056338027 0.056338027 4.149747 3.215702 
28 6 5 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 48 0 1.0 0.14942528 2.742504 3.2970777 0.14942528 0.057471268 0.14942528 0.057471268 0.14942528 0.057471268 0.14942528 0.057471268 0.057471268 0.057471268 0.057471268 0.14942528 2.742504 3.2970777 
28 6 6 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 60 1 1.0 0.109243676 3.1943781 2.9223971 0.109243676 0.042016797 0.109243676 0.042016797 0.109243676 0.042016797 0.3781512 0.042016797 0.042016797 0.042016797 0.042016797 0.109243676 3.1943781 2.9223971 
28 6 7 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 72 1 1.0 0.103448264 3.2730186 2.8175266 0.17241377 0.034482755 0.37931034 0.034482755 0.103448264 0.034482755 0.103448264 0.034482755 0.034482755 0.034482755 0.034482755 0.103448264 3.2730186 2.8175266 
28 6 8 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 84 1 1.0 0.09734513 3.3607473 2.695501 0.16814159 0.02654867 0.09734513 0.02654867 0.38053098 0.02654867 0.16814159 0.02654867 0.02654867 0.02654867 0.02654867 0.09734513 3.3607473 2.695501 
28 6 9 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 96 1 1.0 0.019108279 5.709658 2.5659528 0.29936305 0.019108279 0.17197451 0.019108279 0.095541395 0.019108279 0.29936305 0.019108279 0.019108279 0.019108279 0.019108279 0.019108279 5.709658 2.5659528 
