dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 probability information.content entropy 
29 6 4 "6" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 36 0 1.0 0.05128205 4.2854023 3.3122113 0.05128205 0.05128205 0.1794872 0.05128205 0.05128205 0.05128205 0.05128205 0.1794872 0.05128205 0.1794872 0.05128205 0.05128205 0.05128205 4.2854023 3.3122113 
29 6 5 "6" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 48 0 1.0 0.052083332 4.2630343 3.3965352 0.052083332 0.052083332 0.14583333 0.052083332 0.052083332 0.052083332 0.052083332 0.14583333 0.14583333 0.14583333 0.052083332 0.052083332 0.052083332 4.2630343 3.3965352 
29 6 6 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 60 0 1.0 0.05357143 4.2223926 3.4583974 0.05357143 0.05357143 0.12500001 0.05357143 0.05357143 0.05357143 0.12500001 0.12500001 0.12500001 0.12500001 0.05357143 0.05357143 0.05357143 4.2223926 3.4583974 
29 6 7 "6" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 72 0 1.0 0.055555556 4.169925 3.5032582 0.055555556 0.055555556 0.11111111 0.11111111 0.055555556 0.055555556 0.11111111 0.11111111 0.11111111 0.11111111 0.055555556 0.055555556 0.055555556 4.169925 3.5032582 
29 6 8 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 84 0 1.0 0.057971008 4.1085243 3.5351858 0.057971008 0.057971008 0.101449266 0.101449266 0.057971008 0.057971008 0.101449266 0.101449266 0.101449266 0.101449266 0.101449266 0.057971008 0.057971008 4.1085243 3.5351858 
29 6 9 "6" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 96 0 1.0 0.060810816 4.0395284 3.5571494 0.0945946 0.060810816 0.0945946 0.0945946 0.060810816 0.060810816 0.0945946 0.0945946 0.0945946 0.0945946 0.0945946 0.060810816 0.060810816 4.0395284 3.5571494 
29 6 10 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 108 0 1.0 0.06410256 3.9634743 3.5713983 0.08974359 0.06410256 0.08974359 0.08974359 0.08974359 0.06410256 0.08974359 0.08974359 0.08974359 0.08974359 0.08974359 0.06410256 0.06410256 3.9634743 3.5713983 
29 6 11 "6" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 120 0 1.0 0.06790124 3.8804183 3.5797439 0.086419754 0.06790124 0.086419754 0.086419754 0.086419754 0.086419754 0.086419754 0.086419754 0.086419754 0.086419754 0.086419754 0.06790124 0.06790124 3.8804183 3.5797439 
29 6 12 "6" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 132 0 1.0 0.07228916 3.790077 3.583761 0.08433735 0.07228916 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.08433735 0.07228916 3.790077 3.583761 
29 6 13 "6" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 144 0 1.0 0.083333336 3.5849626 3.5849621 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 0.083333336 3.5849626 3.5849621 
29 6 14 "6" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 156 1 1.0 0.07777777 3.684498 3.5554965 0.07777777 0.07777777 0.07777777 0.14444445 0.07777777 0.07777777 0.07777777 0.07777777 0.07777777 0.07777777 0.07777777 0.07777777 0.07777777 3.684498 3.5554965 
29 6 15 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 168 1 1.0 0.07692307 3.70044 3.5520236 0.07692307 0.07692307 0.07692307 0.07692307 0.08284023 0.14792898 0.07692307 0.07692307 0.07692307 0.07692307 0.07692307 0.07692307 0.07692307 3.70044 3.5520236 
29 6 16 "6" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 180 1 1.0 0.07619048 3.7142453 3.5445316 0.082539685 0.07619048 0.07619048 0.07619048 0.15555556 0.07619048 0.07619048 0.07619048 0.07619048 0.07619048 0.07619048 0.07619048 0.07619048 3.7142453 3.5445316 
29 6 17 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 192 1 1.0 0.07508533 3.7353253 3.5390875 0.16040957 0.07508533 0.07508533 0.07508533 0.081911266 0.07508533 0.07508533 0.07508533 0.07508533 0.07508533 0.081911266 0.07508533 0.07508533 3.7353253 3.5390875 
29 6 18 "6" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 204 1 1.0 0.07380074 3.7602208 3.532465 0.08118082 0.07380074 0.07380074 0.08118082 0.08118082 0.07380074 0.07380074 0.07380074 0.07380074 0.07380074 0.16605167 0.07380074 0.07380074 3.7602208 3.532465 
29 6 19 "6" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 216 1 1.0 0.07086614 3.81876 3.5372138 0.07874015 0.07086614 0.07086614 0.13385825 0.13385825 0.07086614 0.07874015 0.07086614 0.07086614 0.07086614 0.07874015 0.07086614 0.07086614 3.81876 3.5372138 
29 6 20 "6" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 1 1.0 0.07048458 3.8265486 3.5139809 0.07929515 0.07048458 0.07048458 0.07929515 0.07929515 0.07048458 0.18061675 0.07048458 0.07929515 0.07048458 0.07929515 0.07048458 0.07048458 3.8265486 3.5139809 
29 6 21 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 240 1 1.0 0.06829268 3.8721254 3.5007217 0.07804878 0.06829268 0.06829268 0.07804878 0.07804878 0.06829268 0.07804878 0.06829268 0.19024388 0.07804878 0.07804878 0.06829268 0.06829268 3.8721254 3.5007217 
29 6 22 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 252 1 1.0 0.06557377 3.9307375 3.483193 0.07650273 0.06557377 0.07650273 0.07650273 0.07650273 0.06557377 0.07650273 0.06557377 0.07650273 0.2021858 0.07650273 0.06557377 0.06557377 3.9307375 3.483193 
29 6 23 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 264 1 1.0 0.062111802 4.008989 3.4592452 0.07453416 0.062111802 0.21739131 0.07453416 0.07453416 0.062111802 0.07453416 0.07453416 0.07453416 0.07453416 0.07453416 0.062111802 0.062111802 4.008989 3.4592452 
29 6 24 "6" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 276 1 1.0 0.07142857 3.807355 3.4421911 0.07142857 0.05714285 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.2285714 0.07142857 3.807355 3.4421911 
29 6 25 "6" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 288 1 0.99999994 0.13513513 2.8875253 3.495595 0.06756756 0.054054044 0.06756756 0.13513513 0.13513513 0.06756756 0.08108106 0.06756756 0.13513513 0.06756756 0.06756756 0.054054044 0.13513513 2.8875253 3.495595 
29 6 26 "6" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 300 2 1.0 0.045977008 4.4429436 3.233814 0.057471257 0.045977008 0.057471257 0.057471257 0.057471257 0.057471257 0.14942528 0.057471257 0.057471257 0.29885057 0.057471257 0.045977008 0.045977008 4.4429436 3.233814 
29 6 27 "6" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 312 1 1.0 0.06611569 3.9188633 3.3915946 0.06611569 0.25619832 0.06611569 0.06611569 0.06611569 0.06611569 0.082644604 0.06611569 0.06611569 0.06611569 0.06611569 0.06611569 0.06611569 3.9188633 3.3915946 
29 6 28 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 1 1.0 0.062176157 4.0074944 3.416691 0.18134715 0.046632115 0.062176157 0.062176157 0.0777202 0.18134715 0.0777202 0.062176157 0.062176157 0.062176157 0.062176157 0.062176157 0.062176157 4.0074944 3.416691 
29 6 29 "6" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 336 1 1.0 0.06060606 4.044394 3.4137437 0.06060606 0.04545454 0.07575757 0.06060606 0.07575757 0.06060606 0.07575757 0.18181817 0.06060606 0.18181817 0.06060606 0.06060606 0.06060606 4.044394 3.4137437 
29 6 30 "6" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 348 1 1.0 0.059113298 4.0803733 3.4114435 0.18226601 0.044334974 0.073891625 0.18226601 0.073891625 0.059113298 0.073891625 0.059113298 0.059113298 0.059113298 0.073891625 0.059113298 0.059113298 4.0803733 3.4114435 
29 6 31 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 360 1 1.0 0.058252424 4.101538 3.3968525 0.058252424 0.043689318 0.19417474 0.058252424 0.07281553 0.058252424 0.07281553 0.058252424 0.17961165 0.07281553 0.07281553 0.058252424 0.058252424 4.101538 3.3968525 
29 6 32 "6" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 372 1 1.0 0.0430622 4.537434 3.3829823 0.057416268 0.0430622 0.07177033 0.07177033 0.07177033 0.057416268 0.19138755 0.057416268 0.057416268 0.07177033 0.19138755 0.057416268 0.0430622 4.537434 3.3829823 
