key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,By klicking “OK” below I confirm that I have carefully read the information in the email and I agree to participate in the study,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
,,,,,,,,2,0,2.505,6,1.417,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,26,26,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.517,7,0.974,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,27,27,20,1,mels/atonal_6a_std.wav
,,,,,,,,1,1,1.575,7,0.8,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,28,28,5,1,mels/atonal_2a_dev.wav
,,,,,,,,1,1,1.8,5,0.884,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,29,29,41,1,mels/tonal_5a_dev.wav
,,,,,,,,1,1,2.338,5,4.048,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,30,30,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,1.504,6,0.822,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,31,31,2,1,mels/atonal_1b_std.wav
,,,,,,,,2,0,1.689,6,1.216,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,32,32,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,3.086,7,0.62,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,33,33,36,1,mels/tonal_4a_std.wav
,,,,,,,,1,1,0.789,7,0.726,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,34,34,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,2.459,7,0.89,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,35,35,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.567,7,0.768,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,36,36,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,1.926,6,1.499,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,37,37,15,1,mels/atonal_4b_dev.wav
,,,,,,,,2,0,1.688,7,0.589,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,38,38,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,5.664,6,0.57,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,39,39,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,1.676,7,0.685,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,40,40,12,1,mels/atonal_4a_std.wav
,,,,,,,,2,0,1.767,7,1.09,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,41,41,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,1.721,5,0.75,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,42,42,23,1,mels/atonal_6b_dev.wav
,,,,,,,,2,0,1.591,7,0.766,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,43,43,44,1,mels/tonal_6a_std.wav
,,,,,,,,1,1,1.35,7,0.733,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,44,44,25,1,mels/tonal_1a_dev.wav
,,,,,,,,1,1,2.217,7,0.723,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,45,45,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,1.899,7,0.884,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,46,46,34,1,mels/tonal_3b_std.wav
,,,,,,,,2,0,1.685,6,1.169,,,,,,,,I confirm,66,m,62,7,6,2021-01-15_09h16.20.259,exp_mumufe_builder,2020.2.2,Win32,60,,,0,47,47,42,1,mels/tonal_5b_std.wav
